symbol	annotation_id	organism
DHRS9	hsa01100	9606
RCL1	hsa03008	9606
ZNF256	hsa05168	9606
ALYREF	hsa03013	9606
ALYREF	hsa03015	9606
ALYREF	hsa03040	9606
ALYREF	hsa05014	9606
ALYREF	hsa05168	9606
CDK4	hsa01522	9606
CDK4	hsa04110	9606
CDK4	hsa04115	9606
CDK4	hsa04151	9606
CDK4	hsa04218	9606
CDK4	hsa04530	9606
CDK4	hsa04660	9606
CDK4	hsa04933	9606
CDK4	hsa04934	9606
CDK4	hsa05160	9606
CDK4	hsa05162	9606
CDK4	hsa05163	9606
CDK4	hsa05164	9606
CDK4	hsa05165	9606
CDK4	hsa05166	9606
CDK4	hsa05167	9606
CDK4	hsa05169	9606
CDK4	hsa05200	9606
CDK4	hsa05203	9606
CDK4	hsa05212	9606
CDK4	hsa05214	9606
CDK4	hsa05218	9606
CDK4	hsa05219	9606
CDK4	hsa05220	9606
CDK4	hsa05222	9606
CDK4	hsa05223	9606
CDK4	hsa05224	9606
CDK4	hsa05225	9606
RNF41	hsa04144	9606
ALG3	hsa00510	9606
ALG3	hsa00513	9606
ALG3	hsa01100	9606
RNVU1-4	hsa03040	9606
RNU6-9	hsa03040	9606
RNVU1-1	hsa03040	9606
PSME3	hsa03050	9606
PSME3	hsa04612	9606
PSME3	hsa05160	9606
MPHOSPH10	hsa03008	9606
ADAM10	hsa05010	9606
ADAM10	hsa05120	9606
CDK5	hsa04360	9606
CDK5	hsa05010	9606
CDK5	hsa05022	9606
CDK5	hsa05030	9606
MPHOSPH6	hsa03018	9606
NME6	hsa00230	9606
NME6	hsa00240	9606
NME6	hsa00983	9606
NME6	hsa01100	9606
NME6	hsa01240	9606
CALCRL	hsa04080	9606
CALCRL	hsa04270	9606
PATJ	hsa04390	9606
PATJ	hsa04530	9606
PATJ	hsa05165	9606
CDK6	hsa04110	9606
CDK6	hsa04115	9606
CDK6	hsa04151	9606
CDK6	hsa04218	9606
CDK6	hsa04934	9606
CDK6	hsa05160	9606
CDK6	hsa05162	9606
CDK6	hsa05163	9606
CDK6	hsa05164	9606
CDK6	hsa05165	9606
CDK6	hsa05167	9606
CDK6	hsa05169	9606
CDK6	hsa05200	9606
CDK6	hsa05203	9606
CDK6	hsa05206	9606
CDK6	hsa05212	9606
CDK6	hsa05214	9606
CDK6	hsa05218	9606
CDK6	hsa05220	9606
CDK6	hsa05222	9606
CDK6	hsa05223	9606
CDK6	hsa05224	9606
CDK6	hsa05225	9606
FLOT1	hsa04910	9606
PSMD14	hsa03050	9606
PSMD14	hsa05010	9606
PSMD14	hsa05012	9606
PSMD14	hsa05014	9606
