symbol	annotation_id	organism
DSC2	WP2840	9606
DSC2	WP2118	9606
FST	WP2840	9606
FST	WP4842	9606
FST	WP2848	9606
FST	WP5053	9606
FST	WP4816	9606
FST	WP5055	9606
FST	WP560	9606
DLX3	WP2840	9606
JUN	WP2840	9606
JUN	WP289	9606
JUN	WP4336	9606
JUN	WP4585	9606
JUN	WP4258	9606
JUN	WP2873	9606
JUN	WP3972	9606
JUN	WP2882	9606
JUN	WP3863	9606
JUN	WP3680	9606
JUN	WP3927	9606
JUN	WP2526	9606
JUN	WP4205	9606
JUN	WP4666	9606
JUN	WP4880	9606
JUN	WP3286	9606
JUN	WP4564	9606
JUN	WP1449	9606
JUN	WP712	9606
JUN	WP2036	9606
JUN	WP3611	9606
JUN	WP4906	9606
JUN	WP138	9606
JUN	WP231	9606
JUN	WP615	9606
JUN	WP2032	9606
JUN	WP4262	9606
JUN	WP366	9606
JUN	WP2380	9606
JUN	WP2037	9606
JUN	WP4928	9606
JUN	WP69	9606
JUN	WP3301	9606
JUN	WP127	9606
JUN	WP4396	9606
JUN	WP3877	9606
JUN	WP2881	9606
JUN	WP428	9606
JUN	WP4341	9606
JUN	WP314	9606
JUN	WP5087	9606
JUN	WP2324	9606
JUN	WP1528	9606
JUN	WP49	9606
JUN	WP1772	9606
JUN	WP4216	9606
JUN	WP382	9606
JUN	WP4754	9606
JUN	WP254	9606
JUN	WP4659	9606
JUN	WP2516	9606
JUN	WP4816	9606
JUN	WP5115	9606
JUN	WP195	9606
JUN	WP4919	9606
JUN	WP399	9606
JUN	WP1984	9606
JUN	WP710	9606
JUN	WP286	9606
JUN	WP313	9606
JUN	WP2880	9606
JUN	WP3594	9606
JUN	WP437	9606
JUN	WP481	9606
JUN	WP2018	9606
JUN	WP3888	9606
JUN	WP3931	9606
JUN	WP3612	9606
JUN	WP560	9606
JUN	WP673	9606
JUN	WP306	9606
JUN	WP4496	9606
JUN	WP4560	9606
JUN	WP3646	9606
JUN	WP706	9606
JUN	WP75	9606
JUN	WP5098	9606
JUN	WP422	9606
JUN	WP4877	9606
JUN	WP23	9606
JUN	WP4561	9606
JUN	WP4747	9606
JUN	WP4565	9606
NFKB1	WP2840	9606
NFKB1	WP289	9606
NFKB1	WP1533	9606
NFKB1	WP4008	9606
NFKB1	WP4585	9606
NFKB1	WP3656	9606
NFKB1	WP2795	9606
NFKB1	WP5088	9606
NFKB1	WP2586	9606
NFKB1	WP4707	9606
NFKB1	WP5095	9606
NFKB1	WP3863	9606
NFKB1	WP4337	9606
NFKB1	WP3941	9606
NFKB1	WP4949	9606
NFKB1	WP3851	9606
NFKB1	WP2526	9606
NFKB1	WP4223	9606
NFKB1	WP4217	9606
NFKB1	WP2374	9606
NFKB1	WP384	9606
NFKB1	WP4666	9606
NFKB1	WP4880	9606
NFKB1	WP3298	9606
NFKB1	WP1449	9606
NFKB1	WP3865	9606
NFKB1	WP712	9606
NFKB1	WP2036	9606
NFKB1	WP61	9606
NFKB1	WP3878	9606
NFKB1	WP5120	9606
NFKB1	WP4329	9606
NFKB1	WP231	9606
NFKB1	WP4562	9606
NFKB1	WP2112	9606
NFKB1	WP2637	9606
NFKB1	WP4479	9606
NFKB1	WP3929	9606
NFKB1	WP5072	9606
NFKB1	WP4478	9606
NFKB1	WP2380	9606
NFKB1	WP2037	9606
NFKB1	WP3858	9606
NFKB1	WP4481	9606
NFKB1	WP4352	9606
NFKB1	WP69	9606
NFKB1	WP4559	9606
NFKB1	WP1434	9606
NFKB1	WP1544	9606
NFKB1	WP176	9606
NFKB1	WP2059	9606
NFKB1	WP4480	9606
NFKB1	WP2203	9606
NFKB1	WP4396	9606
NFKB1	WP3877	9606
NFKB1	WP5113	9606
NFKB1	WP4482	9606
NFKB1	WP1559	9606
NFKB1	WP408	9606
NFKB1	WP262	9606
NFKB1	WP4341	9606
NFKB1	WP2864	9606
NFKB1	WP15	9606
NFKB1	WP5087	9606
NFKB1	WP4658	9606
NFKB1	WP2324	9606
NFKB1	WP3849	9606
NFKB1	WP4263	9606
NFKB1	WP5124	9606
NFKB1	WP3617	9606
NFKB1	WP2865	9606
NFKB1	WP1772	9606
NFKB1	WP4331	9606
NFKB1	WP5038	9606
NFKB1	WP2034	9606
NFKB1	WP382	9606
NFKB1	WP4754	9606
