annotation_id	typeOfAnalysis	p_times	ranking
hsa04623	TFs_Hypergeom	0.029	206.0
hsa05010	Target_Hypergeom	0.117	206.0
hsa05230	TFs_Hypergeom	0.041	206.5
hsa05017	Target_Hypergeom	0.072	207.0
hsa00524	Target_NonCentral	0.013	207.0
hsa04972	Target_Hypergeom	0.068	207.25
hsa05412	TFs_Hypergeom	0.034	207.25
hsa04613	Target_NonCentral	0.077	207.5
hsa00220	Target_NonCentral	0.006	207.5
hsa04713	TFs_Hypergeom	0.013	208.0
hsa04910	TFs_Hypergeom	0.027	208.0
hsa04213	TFs_Hypergeom	0.034	208.0
hsa05150	Target_NonCentral	0.15	208.0
hsa04530	TFs_Hypergeom	0.006	208.25
hsa05020	Target_NonCentral	0.008	208.5
hsa04392	TFs_Hypergeom	0.05	208.5
hsa04613	TFs_Hypergeom	0.0	209.0
hsa01523	TFs_Hypergeom	0.012	209.0
hsa00670	Target_NonCentral	0.025	209.0
hsa01200	Target_NonCentral	0.126	209.0
hsa05146	TFs_Hypergeom	0.007	209.0
hsa05323	TFs_Hypergeom	0.01	209.0
hsa03030	Target_Hypergeom	0.295	209.75
hsa04978	Target_Hypergeom	0.092	210.0
hsa04970	Target_Hypergeom	0.082	210.0
hsa04510	TFs_Hypergeom	0.0	210.5
hsa04115	TFs_Hypergeom	0.011	210.5
hsa04727	Target_NonCentral	0.033	211.0
hsa04650	TFs_Hypergeom	0.01	211.0
hsa04114	TFs_Hypergeom	0.015	211.5
hsa01521	TFs_Hypergeom	0.017	211.5
hsa00510	Target_NonCentral	0.013	211.5
hsa00052	Target_Hypergeom	0.116	212.0
hsa05204	Target_Hypergeom	0.234	212.0
hsa04961	TFs_Hypergeom	0.008	212.5
hsa00220	Target_Hypergeom	0.039	213.0
hsa04924	TFs_Hypergeom	0.0	213.0
hsa04714	Target_NonCentral	0.011	213.0
hsa04140	TFs_Hypergeom	0.0	214.0
hsa04720	TFs_Hypergeom	0.0	214.0
hsa04370	TFs_Hypergeom	0.0	214.0
hsa04360	TFs_Hypergeom	0.0	214.0
hsa04976	TFs_Hypergeom	0.0	214.0
hsa01524	TFs_Hypergeom	0.0	214.0
hsa04216	TFs_Hypergeom	0.0	214.0
hsa04144	TFs_Hypergeom	0.0	214.0
hsa03460	Target_Hypergeom	0.095	214.0
hsa00591	Target_NonCentral	0.015	214.0
hsa04930	TFs_Hypergeom	0.0	214.25
hsa04623	Target_NonCentral	0.028	214.5
hsa04080	TFs_Hypergeom	0.0	214.5
hsa04914	TFs_Hypergeom	0.0	214.5
hsa00310	TFs_Hypergeom	0.0	214.5
hsa01100	TFs_Hypergeom	0.0	214.5
hsa04330	TFs_Hypergeom	0.0	214.5
hsa04392	Target_Hypergeom	0.079	214.75
hsa04978	TFs_Hypergeom	0.0	214.75
hsa05340	TFs_Hypergeom	0.0	215.0
hsa03022	TFs_Hypergeom	0.0	215.0
hsa04340	TFs_Hypergeom	0.0	215.0
hsa04929	TFs_Hypergeom	0.0	215.0
hsa00565	Target_NonCentral	0.018	215.0
hsa04146	Target_NonCentral	0.015	215.0
hsa04613	Target_Hypergeom	0.131	215.0
hsa00620	Target_Hypergeom	0.148	216.0
hsa00232	TFs_Hypergeom	0.0	216.5
hsa03040	TFs_Hypergeom	0.0	216.5
hsa00513	TFs_Hypergeom	0.0	216.5
hsa00052	TFs_Hypergeom	0.0	216.5
hsa04260	TFs_Hypergeom	0.0	216.5
hsa00380	TFs_Hypergeom	0.0	216.5
hsa04971	TFs_Hypergeom	0.0	216.5
hsa00970	TFs_Hypergeom	0.0	216.5
hsa04020	TFs_Hypergeom	0.0	216.5
hsa03020	TFs_Hypergeom	0.0	216.5
hsa00785	TFs_Hypergeom	0.0	216.5
hsa00601	TFs_Hypergeom	0.0	216.5
hsa04672	TFs_Hypergeom	0.0	216.5
hsa04966	TFs_Hypergeom	0.0	216.5
hsa04640	TFs_Hypergeom	0.0	216.5
hsa00564	TFs_Hypergeom	0.0	216.5
hsa04723	TFs_Hypergeom	0.0	216.5
hsa00062	TFs_Hypergeom	0.0	216.5
hsa00250	TFs_Hypergeom	0.0	216.5
hsa00603	TFs_Hypergeom	0.0	216.5
hsa00562	TFs_Hypergeom	0.0	216.5
hsa00053	TFs_Hypergeom	0.0	216.5
hsa04072	TFs_Hypergeom	0.0	216.5
hsa00730	TFs_Hypergeom	0.0	216.5
hsa00040	TFs_Hypergeom	0.0	216.5
hsa00534	TFs_Hypergeom	0.0	216.5
hsa00340	TFs_Hypergeom	0.0	216.5
hsa00071	TFs_Hypergeom	0.0	216.5
hsa00120	TFs_Hypergeom	0.0	216.5
hsa00524	TFs_Hypergeom	0.0	216.5
hsa00510	TFs_Hypergeom	0.0	216.5
hsa00750	TFs_Hypergeom	0.0	216.5
hsa00010	TFs_Hypergeom	0.0	216.5
hsa00830	TFs_Hypergeom	0.0	216.5
hsa00220	TFs_Hypergeom	0.0	216.5
hsa05143	TFs_Hypergeom	0.0	216.5
hsa03050	TFs_Hypergeom	0.0	216.5
hsa00270	TFs_Hypergeom	0.0	216.5
hsa00532	TFs_Hypergeom	0.0	216.5
hsa01212	TFs_Hypergeom	0.0	216.5
hsa03030	TFs_Hypergeom	0.0	216.5
hsa00982	TFs_Hypergeom	0.0	216.5
hsa00450	TFs_Hypergeom	0.0	216.5
hsa03430	TFs_Hypergeom	0.0	216.5
hsa04120	TFs_Hypergeom	0.0	216.5
hsa05330	TFs_Hypergeom	0.0	216.5
hsa04664	TFs_Hypergeom	0.0	216.5
hsa00790	TFs_Hypergeom	0.0	216.5
hsa04810	TFs_Hypergeom	0.0	216.5
hsa00130	TFs_Hypergeom	0.0	216.5
hsa03013	TFs_Hypergeom	0.0	216.5
hsa04136	TFs_Hypergeom	0.0	216.5
hsa00513	Target_NonCentral	0.01	216.5
hsa04145	TFs_Hypergeom	0.0	216.5
hsa04514	TFs_Hypergeom	0.0	216.5
hsa04724	TFs_Hypergeom	0.0	216.5
hsa04726	TFs_Hypergeom	0.0	216.5
hsa00620	TFs_Hypergeom	0.0	216.5
hsa00410	TFs_Hypergeom	0.0	216.5
hsa03060	TFs_Hypergeom	0.0	216.5
hsa01040	TFs_Hypergeom	0.0	216.5
hsa04970	TFs_Hypergeom	0.0	216.5
hsa00240	TFs_Hypergeom	0.0	216.5
hsa00100	TFs_Hypergeom	0.0	216.5
hsa04940	TFs_Hypergeom	0.0	216.5
hsa04060	TFs_Hypergeom	0.0	216.5
hsa00330	TFs_Hypergeom	0.0	216.5
hsa00230	TFs_Hypergeom	0.0	216.5
hsa00670	TFs_Hypergeom	0.0	216.5
hsa04750	TFs_Hypergeom	0.0	216.5
hsa00140	TFs_Hypergeom	0.0	216.5
hsa04960	TFs_Hypergeom	0.0	216.5
hsa00983	TFs_Hypergeom	0.0	216.5
hsa00051	TFs_Hypergeom	0.0	216.5
hsa00591	TFs_Hypergeom	0.0	216.5
hsa00061	TFs_Hypergeom	0.0	216.5
hsa04742	TFs_Hypergeom	0.0	216.5
hsa00512	TFs_Hypergeom	0.0	216.5
hsa00600	TFs_Hypergeom	0.0	216.5
hsa00561	TFs_Hypergeom	0.0	216.5
hsa02010	TFs_Hypergeom	0.0	216.5
hsa04972	TFs_Hypergeom	0.0	216.5
hsa03008	TFs_Hypergeom	0.0	216.5
hsa01200	TFs_Hypergeom	0.0	216.5
hsa04540	TFs_Hypergeom	0.0	216.5
hsa00531	TFs_Hypergeom	0.0	216.5
hsa05100	TFs_Hypergeom	0.0	216.5
hsa04977	TFs_Hypergeom	0.0	216.5
hsa04512	TFs_Hypergeom	0.0	216.5
hsa03440	TFs_Hypergeom	0.0	216.5
hsa00900	TFs_Hypergeom	0.0	216.5
hsa00533	TFs_Hypergeom	0.0	216.5
hsa04979	TFs_Hypergeom	0.0	216.5
hsa03010	TFs_Hypergeom	0.0	216.5
hsa00565	TFs_Hypergeom	0.0	216.5
hsa05322	TFs_Hypergeom	0.0	216.5
hsa04270	TFs_Hypergeom	0.0	216.5
hsa04740	TFs_Hypergeom	0.0	216.5
hsa03410	TFs_Hypergeom	0.0	216.5
hsa04923	TFs_Hypergeom	0.0	216.5
hsa00030	TFs_Hypergeom	0.0	216.5
hsa05410	TFs_Hypergeom	0.0	216.5
hsa04215	TFs_Hypergeom	0.0	216.5
hsa00260	TFs_Hypergeom	0.0	216.5
hsa00920	TFs_Hypergeom	0.0	216.5
hsa00590	TFs_Hypergeom	0.0	216.5
hsa04727	TFs_Hypergeom	0.0	216.5
hsa05332	TFs_Hypergeom	0.0	216.5
hsa00740	TFs_Hypergeom	0.0	216.5
hsa01210	TFs_Hypergeom	0.0	216.5
hsa05204	TFs_Hypergeom	0.0	216.5
hsa00592	TFs_Hypergeom	0.0	216.5
hsa04614	TFs_Hypergeom	0.0	216.5
hsa00480	TFs_Hypergeom	0.0	216.5
hsa00350	TFs_Hypergeom	0.0	216.5
hsa05110	TFs_Hypergeom	0.0	216.5
hsa03420	TFs_Hypergeom	0.0	216.5
hsa00910	TFs_Hypergeom	0.0	216.5
hsa00563	TFs_Hypergeom	0.0	216.5
hsa04061	TFs_Hypergeom	0.0	216.5
hsa05310	TFs_Hypergeom	0.0	216.5
hsa00650	TFs_Hypergeom	0.0	216.5
hsa04973	TFs_Hypergeom	0.0	216.5
hsa00440	TFs_Hypergeom	0.0	216.5
hsa00020	TFs_Hypergeom	0.0	216.5
hsa04142	TFs_Hypergeom	0.0	216.5
hsa04730	TFs_Hypergeom	0.0	216.5
hsa04913	TFs_Hypergeom	0.0	216.5
hsa04610	TFs_Hypergeom	0.0	216.5
hsa04670	TFs_Hypergeom	0.0	216.5
hsa04721	TFs_Hypergeom	0.0	216.5
hsa01240	TFs_Hypergeom	0.0	216.5
hsa04070	TFs_Hypergeom	0.0	216.5
hsa04130	TFs_Hypergeom	0.0	216.5
hsa05320	TFs_Hypergeom	0.0	216.5
hsa03015	TFs_Hypergeom	0.0	216.5
hsa04122	TFs_Hypergeom	0.0	216.5
hsa00190	TFs_Hypergeom	0.0	216.5
hsa03450	TFs_Hypergeom	0.0	216.5
hsa00280	TFs_Hypergeom	0.0	216.5
hsa05033	TFs_Hypergeom	0.0	216.5
hsa04015	TFs_Hypergeom	0.0	216.5
hsa00860	TFs_Hypergeom	0.0	216.5
hsa04611	TFs_Hypergeom	0.0	216.5
hsa05144	TFs_Hypergeom	0.0	216.5
hsa00980	TFs_Hypergeom	0.0	216.5
hsa00514	TFs_Hypergeom	0.0	216.5
hsa04975	TFs_Hypergeom	0.0	216.5
hsa04744	TFs_Hypergeom	0.0	216.5
hsa04964	TFs_Hypergeom	0.0	216.5
hsa00630	TFs_Hypergeom	0.0	216.5
hsa00780	TFs_Hypergeom	0.0	216.5
hsa05032	TFs_Hypergeom	0.0	216.5
hsa01230	TFs_Hypergeom	0.0	216.5
hsa00500	TFs_Hypergeom	0.0	216.5
hsa04146	TFs_Hypergeom	0.0	216.5
hsa00604	TFs_Hypergeom	0.0	216.5
hsa05150	TFs_Hypergeom	0.0	216.5
hsa00430	TFs_Hypergeom	0.0	216.5
hsa04974	TFs_Hypergeom	0.0	216.5
hsa00290	TFs_Hypergeom	0.0	216.5
hsa00515	TFs_Hypergeom	0.0	216.5
hsa04666	TFs_Hypergeom	0.0	216.5
hsa00400	TFs_Hypergeom	0.0	216.5
hsa00770	TFs_Hypergeom	0.0	216.5
hsa00640	TFs_Hypergeom	0.0	216.5
hsa04150	TFs_Hypergeom	0.0	216.5
hsa00520	TFs_Hypergeom	0.0	216.5
hsa03460	TFs_Hypergeom	0.0	216.5
hsa05416	TFs_Hypergeom	0.0	216.5
hsa00760	TFs_Hypergeom	0.0	216.5
hsa00360	TFs_Hypergeom	0.0	216.5
hsa00511	TFs_Hypergeom	0.0	216.5
hsa05414	TFs_Hypergeom	0.0	216.5
hsa03018	TFs_Hypergeom	0.0	216.5
hsa00860	Target_Hypergeom	0.162	216.75
hsa05022	Target_Hypergeom	0.061	217.0
hsa00900	Target_NonCentral	0.06	217.0
hsa04721	Target_NonCentral	0.032	218.0
hsa00260	Target_NonCentral	0.006	218.0
hsa00604	Target_NonCentral	0.002	218.0
hsa00410	Target_NonCentral	0.056	218.0
hsa00603	Target_NonCentral	0.021	219.0
hsa03015	Target_NonCentral	0.026	219.0
hsa03430	Target_Hypergeom	0.214	219.75
hsa00760	Target_NonCentral	0.008	220.0
hsa00533	Target_NonCentral	0.0	220.0
hsa00562	Target_Hypergeom	0.074	220.0
hsa05110	Target_Hypergeom	0.048	220.75
hsa00983	Target_Hypergeom	0.139	221.0
hsa00120	Target_Hypergeom	0.116	221.5
hsa00030	Target_NonCentral	0.014	222.0
hsa00600	Target_NonCentral	0.003	222.0
hsa04724	Target_Hypergeom	0.061	222.0
hsa04614	Target_Hypergeom	0.065	222.0
hsa00592	Target_NonCentral	0.009	223.0
hsa00020	Target_NonCentral	0.002	223.0
hsa05012	Target_NonCentral	0.004	224.0
hsa03430	Target_NonCentral	0.154	224.0
hsa00100	Target_Hypergeom	0.106	224.5
hsa05016	Target_NonCentral	0.004	225.0
hsa04726	Target_Hypergeom	0.039	225.0
hsa05034	Target_NonCentral	0.006	225.0
hsa00350	Target_Hypergeom	0.06	226.0
hsa00534	Target_NonCentral	0.015	226.5
hsa03013	Target_NonCentral	0.016	227.0
hsa04975	Target_Hypergeom	0.142	228.0
hsa03420	Target_NonCentral	0.103	229.5
hsa00061	Target_NonCentral	0.015	230.0
hsa00232	Target_Hypergeom	0.015	230.5
hsa00590	Target_Hypergeom	0.035	231.25
hsa05033	Target_NonCentral	0.02	232.0
hsa00520	Target_NonCentral	0.004	232.0
hsa00270	Target_Hypergeom	0.034	232.0
hsa00450	Target_NonCentral	0.002	233.0
hsa01040	Target_Hypergeom	0.043	233.0
hsa00750	Target_Hypergeom	0.012	233.0
hsa04962	Target_Hypergeom	0.016	233.0
hsa00280	Target_NonCentral	0.03	233.5
hsa00330	Target_Hypergeom	0.007	233.5
hsa03040	Target_NonCentral	0.095	234.0
hsa00670	Target_Hypergeom	0.047	234.5
hsa00440	Target_Hypergeom	0.021	235.0
hsa00591	Target_Hypergeom	0.028	235.25
hsa00750	Target_NonCentral	0.004	236.0
hsa05032	Target_Hypergeom	0.029	237.0
hsa00130	Target_NonCentral	0.0	237.5
hsa00980	Target_Hypergeom	0.188	238.0
hsa05014	Target_NonCentral	0.009	238.0
hsa03030	Target_NonCentral	0.204	238.5
hsa00340	Target_NonCentral	0.013	238.5
hsa04723	Target_NonCentral	0.004	239.0
hsa00630	Target_NonCentral	0.014	239.5
hsa00230	Target_Hypergeom	0.018	240.0
hsa04974	Target_Hypergeom	0.038	241.0
hsa05020	Target_Hypergeom	0.008	241.0
hsa00512	Target_NonCentral	0.006	242.0
hsa03420	Target_Hypergeom	0.128	242.0
hsa05322	Target_NonCentral	0.107	242.0
hsa04975	Target_NonCentral	0.095	242.5
hsa00053	Target_Hypergeom	0.134	242.5
hsa00020	Target_Hypergeom	0.005	243.25
hsa00830	Target_Hypergeom	0.166	245.0
hsa00601	Target_NonCentral	0.0	246.0
hsa00533	Target_Hypergeom	0.0	246.0
hsa00982	Target_Hypergeom	0.161	246.0
hsa01210	Target_NonCentral	0.005	246.5
hsa00500	Target_NonCentral	0.03	247.0
hsa00515	Target_NonCentral	0.001	247.0
hsa05150	Target_Hypergeom	0.138	247.0
hsa00061	Target_Hypergeom	0.02	247.0
hsa00130	Target_Hypergeom	0.0	248.0
hsa00514	Target_NonCentral	0.0	248.0
hsa00603	Target_Hypergeom	0.015	248.5
hsa00790	Target_Hypergeom	0.027	249.0
hsa03450	Target_Hypergeom	0.011	249.0
hsa01230	Target_Hypergeom	0.098	249.0
hsa00604	Target_Hypergeom	0.001	249.5
hsa00040	Target_Hypergeom	0.118	250.0
hsa00650	Target_NonCentral	0.014	252.0
hsa04744	Target_NonCentral	0.007	252.0
hsa04130	Target_NonCentral	0.002	252.0
hsa00532	Target_Hypergeom	0.012	252.5
hsa00480	Target_Hypergeom	0.007	253.0
hsa00062	Target_NonCentral	0.001	254.0
hsa01212	Target_Hypergeom	0.035	254.0
hsa00450	Target_Hypergeom	0.001	254.5
hsa04141	Target_Hypergeom	0.02	256.0
hsa00240	Target_Hypergeom	0.009	256.0
hsa00514	Target_Hypergeom	0.001	256.25
hsa00564	Target_Hypergeom	0.015	257.0
hsa00592	Target_Hypergeom	0.004	257.0
hsa01240	Target_Hypergeom	0.027	258.0
hsa04136	Target_NonCentral	0.0	258.0
hsa00561	Target_Hypergeom	0.002	258.75
hsa05322	Target_Hypergeom	0.104	259.0
hsa04966	Target_NonCentral	0.004	261.0
hsa04260	Target_Hypergeom	0.003	261.0
hsa00910	Target_NonCentral	0.001	261.5
hsa00360	Target_Hypergeom	0.0	262.0
hsa00640	Target_Hypergeom	0.014	262.25
hsa00512	Target_Hypergeom	0.001	264.0
hsa00520	Target_Hypergeom	0.001	265.25
hsa04742	Target_NonCentral	0.0	266.0
hsa04714	Target_Hypergeom	0.001	267.0
hsa00380	Target_Hypergeom	0.003	268.0
hsa00565	Target_Hypergeom	0.0	269.0
hsa00030	Target_Hypergeom	0.0	269.0
hsa00250	Target_Hypergeom	0.009	269.0
hsa00900	Target_Hypergeom	0.013	269.5
hsa00770	Target_Hypergeom	0.003	269.5
hsa04142	Target_Hypergeom	0.016	270.0
hsa00760	Target_Hypergeom	0.0	272.0
hsa05168	Target_Hypergeom	0.131	273.0
hsa00310	Target_Hypergeom	0.001	274.0
hsa00510	Target_Hypergeom	0.0	275.0
hsa03050	Target_NonCentral	0.0	276.0
hsa00410	Target_Hypergeom	0.005	276.25
hsa00534	Target_Hypergeom	0.0	277.0
hsa04727	Target_Hypergeom	0.001	277.0
hsa01200	Target_Hypergeom	0.047	277.5
hsa00062	Target_Hypergeom	0.0	278.5
hsa05168	Target_NonCentral	0.128	279.0
hsa00500	Target_Hypergeom	0.003	279.5
hsa04146	Target_Hypergeom	0.0	281.0
hsa00071	Target_Hypergeom	0.0	281.0
hsa05016	Target_Hypergeom	0.0	284.0
hsa00600	Target_Hypergeom	0.0	285.0
hsa00340	Target_Hypergeom	0.0	285.0
hsa03022	Target_Hypergeom	0.0	286.0
hsa04723	Target_Hypergeom	0.0	288.0
hsa00260	Target_Hypergeom	0.0	288.5
hsa00970	Target_NonCentral	0.001	289.0
hsa03018	Target_Hypergeom	0.001	289.5
hsa05012	Target_Hypergeom	0.0	290.0
hsa00513	Target_Hypergeom	0.0	290.0
hsa00630	Target_Hypergeom	0.0	291.25
hsa05033	Target_Hypergeom	0.0	292.0
hsa00910	Target_Hypergeom	0.0	292.5
hsa00601	Target_Hypergeom	0.0	293.5
hsa05034	Target_Hypergeom	0.0	294.0
hsa04136	Target_Hypergeom	0.0	295.0
hsa03015	Target_Hypergeom	0.0	296.0
hsa04721	Target_Hypergeom	0.001	296.0
hsa01210	Target_Hypergeom	0.0	296.5
hsa00190	Target_NonCentral	0.0	297.0
hsa00515	Target_Hypergeom	0.0	297.5
hsa00280	Target_Hypergeom	0.001	298.0
hsa03040	Target_Hypergeom	0.009	299.5
hsa05014	Target_Hypergeom	0.0	300.0
hsa04080	Target_Hypergeom	0.005	300.0
hsa03050	Target_Hypergeom	0.0	300.0
hsa04130	Target_Hypergeom	0.0	300.0
hsa00650	Target_Hypergeom	0.0	300.25
hsa03010	Target_NonCentral	0.124	300.5
hsa04742	Target_Hypergeom	0.0	303.0
hsa04744	Target_Hypergeom	0.0	303.25
hsa04966	Target_Hypergeom	0.0	303.25
hsa03013	Target_Hypergeom	0.0	305.0
hsa01100	Target_Hypergeom	0.001	308.0
hsa03008	Target_NonCentral	0.004	310.0
hsa03010	Target_Hypergeom	0.007	314.0
hsa04740	Target_NonCentral	0.0	317.0
hsa00970	Target_Hypergeom	0.0	318.0
hsa00190	Target_Hypergeom	0.0	319.0
hsa03008	Target_Hypergeom	0.0	320.0
hsa04740	Target_Hypergeom	0.0	320.0
hsa03060	Target_NonCentral	0.004	320.0
hsa03060	Target_Hypergeom	0.0	320.0
hsa00740	Target_NonCentral	0.0	323.0
hsa00740	Target_Hypergeom	0.0	323.0
hsa00730	Target_Hypergeom	0.0	323.0
hsa00730	Target_NonCentral	0.013	323.0
hsa00531	Target_NonCentral	0.0	325.5
hsa00531	Target_Hypergeom	0.0	325.5
hsa00563	Target_NonCentral	0.0	326.5
hsa03020	Target_Hypergeom	0.0	326.5
hsa03020	Target_NonCentral	0.0	326.5
hsa00563	Target_Hypergeom	0.0	326.5
hsa00290	Target_NonCentral	0.027	327.0
hsa00290	Target_Hypergeom	0.016	327.0
hsa00920	Target_NonCentral	0.0	327.5
hsa00920	Target_Hypergeom	0.0	327.5
hsa04122	Target_NonCentral	0.0	329.0
hsa00780	Target_NonCentral	0.0	329.0
hsa00780	Target_Hypergeom	0.0	329.0
hsa04122	Target_Hypergeom	0.0	329.0
hsa00430	Target_Hypergeom	0.0	329.5
hsa00400	Target_Hypergeom	0.0	329.5
hsa00430	Target_NonCentral	0.0	329.5
hsa00400	Target_NonCentral	0.0	329.5
hsa00511	Target_Hypergeom	0.0	330.0
hsa00785	Target_Hypergeom	0.0	330.0
hsa00785	Target_NonCentral	0.0	330.0
hsa00511	Target_NonCentral	0.0	330.0
