annotation_id	typeOfAnalysis	p_times	ranking
R-HSA-210744	Target_NonCentral	0.041	800.0
R-HSA-9705462	Target_NonCentral	0.041	800.0
R-HSA-9696264	Target_Hypergeom	0.147	800.0
R-HSA-936964	Target_NonCentral	0.06	800.0
R-HSA-74749	Target_Hypergeom	0.164	800.25
R-HSA-9020702	Target_Hypergeom	0.186	802.0
R-HSA-2029481	Target_Hypergeom	0.162	802.75
R-HSA-8849469	Target_Hypergeom	0.139	802.75
R-HSA-375281	Target_NonCentral	0.055	803.0
R-HSA-9615017	Target_NonCentral	0.048	803.0
R-HSA-211981	Target_NonCentral	0.142	803.5
R-HSA-9020591	Target_NonCentral	0.041	803.5
R-HSA-354192	Target_NonCentral	0.034	804.0
R-HSA-69202	Target_NonCentral	0.034	804.0
R-HSA-3928665	Target_NonCentral	0.089	804.5
R-HSA-2465910	Target_Hypergeom	0.155	805.0
R-HSA-9696273	Target_NonCentral	0.029	806.0
R-HSA-74749	Target_NonCentral	0.041	808.0
R-HSA-2029482	Target_NonCentral	0.039	809.0
R-HSA-8853334	Target_NonCentral	0.039	809.0
R-HSA-9013694	Target_NonCentral	0.046	809.5
R-HSA-918233	Target_Hypergeom	0.209	810.5
R-HSA-9662360	Target_NonCentral	0.041	811.5
R-HSA-5674400	Target_NonCentral	0.036	811.5
R-HSA-5686938	Target_Hypergeom	0.253	811.75
R-HSA-69656	Target_NonCentral	0.041	812.0
R-HSA-1234158	Target_NonCentral	0.051	812.0
R-HSA-112043	Target_Hypergeom	0.124	812.25
R-HSA-1660499	Target_NonCentral	0.044	813.0
R-HSA-9022537	Target_Hypergeom	0.129	813.0
R-HSA-9020958	Target_Hypergeom	0.16	813.25
R-HSA-9706374	Target_Hypergeom	0.165	813.25
R-HSA-8866911	Target_NonCentral	0.0	814.0
R-HSA-74713	Target_NonCentral	0.063	814.0
R-HSA-5676594	Target_Hypergeom	0.273	814.75
R-HSA-8940973	Target_NonCentral	0.055	815.0
R-HSA-194002	Target_Hypergeom	0.257	815.5
R-HSA-162594	Target_Hypergeom	0.157	815.5
R-HSA-8853338	Target_NonCentral	0.042	815.5
R-HSA-9006931	Target_NonCentral	0.08	815.5
R-HSA-5655332	Target_NonCentral	0.042	815.5
R-HSA-189445	Target_NonCentral	0.064	816.5
R-HSA-5626978	Target_Hypergeom	0.121	816.5
R-HSA-111465	Target_NonCentral	0.017	817.0
R-HSA-9671555	Target_NonCentral	0.031	817.0
R-HSA-1169410	Target_NonCentral	0.184	817.0
R-HSA-983705	Target_NonCentral	0.05	817.5
R-HSA-2892247	Target_Hypergeom	0.206	817.5
R-HSA-430116	Target_NonCentral	0.068	817.5
R-HSA-525793	Target_NonCentral	0.037	817.5
R-HSA-156711	Target_NonCentral	0.202	818.0
R-HSA-1483255	Target_NonCentral	0.05	818.0
R-HSA-110312	Target_Hypergeom	0.167	818.0
R-HSA-110313	Target_Hypergeom	0.212	818.25
R-HSA-69620	Target_Hypergeom	0.31	818.5
R-HSA-193368	Target_NonCentral	0.052	818.5
R-HSA-110373	Target_Hypergeom	0.25	818.75
R-HSA-157118	Target_NonCentral	0.023	819.0
R-HSA-381033	Target_NonCentral	0.114	820.0
R-HSA-3134973	Target_NonCentral	0.068	820.0
R-HSA-68689	Target_Hypergeom	0.22	820.0
R-HSA-389359	Target_Hypergeom	0.159	820.25
R-HSA-1566948	Target_NonCentral	0.029	820.5
R-HSA-210991	Target_NonCentral	0.032	820.5
R-HSA-3000170	Target_NonCentral	0.05	821.0
R-HSA-5218920	Target_NonCentral	0.042	821.5
R-HSA-6804760	Target_NonCentral	0.026	822.0
R-HSA-201722	Target_Hypergeom	0.146	822.25
R-HSA-8856828	Target_NonCentral	0.031	822.5
R-HSA-2730905	Target_NonCentral	0.048	823.0
R-HSA-5357769	Target_NonCentral	0.072	823.0
R-HSA-5693532	Target_Hypergeom	0.265	823.0
R-HSA-5654708	Target_NonCentral	0.041	823.5
R-HSA-9658195	Target_NonCentral	0.053	823.5
R-HSA-6802952	Target_NonCentral	0.022	824.0
R-HSA-381119	Target_NonCentral	0.084	824.5
R-HSA-8866427	Target_NonCentral	0.085	824.5
R-HSA-113507	Target_Hypergeom	0.134	824.75
R-HSA-5656169	Target_Hypergeom	0.21	825.0
R-HSA-210500	Target_NonCentral	0.036	825.0
R-HSA-9694614	Target_Hypergeom	0.19	825.5
R-HSA-1489509	Target_Hypergeom	0.16	825.5
R-HSA-937041	Target_Hypergeom	0.164	825.5
R-HSA-211976	Target_NonCentral	0.08	825.5
R-HSA-9696273	Target_Hypergeom	0.131	825.75
R-HSA-5656121	Target_Hypergeom	0.172	826.0
R-HSA-6788467	Target_NonCentral	0.082	826.0
R-HSA-3000497	Target_Hypergeom	0.125	826.25
R-HSA-211897	Target_NonCentral	0.12	826.5
R-HSA-1181150	Target_Hypergeom	0.134	827.0
R-HSA-9708530	Target_Hypergeom	0.158	827.5
R-HSA-419037	Target_NonCentral	0.074	827.5
R-HSA-75893	Target_NonCentral	0.108	828.0
R-HSA-5621481	Target_Hypergeom	0.099	828.5
R-HSA-9706369	Target_NonCentral	0.075	828.5
R-HSA-110362	Target_NonCentral	0.056	829.5
R-HSA-212165	Target_NonCentral	0.05	829.5
R-HSA-977068	Target_Hypergeom	0.088	829.75
R-HSA-2168880	Target_Hypergeom	0.247	829.75
R-HSA-8963889	Target_NonCentral	0.118	830.0
R-HSA-70326	Target_NonCentral	0.137	830.0
R-HSA-9675135	Target_Hypergeom	0.252	830.0
R-HSA-9022699	Target_NonCentral	0.024	830.5
R-HSA-162909	Target_NonCentral	0.034	830.5
R-HSA-5693607	Target_NonCentral	0.105	831.0
R-HSA-3299685	Target_Hypergeom	0.134	831.25
R-HSA-8943724	Target_NonCentral	0.021	831.5
R-HSA-8854691	Target_NonCentral	0.07	832.0
R-HSA-9687139	Target_NonCentral	0.083	832.0
R-HSA-373753	Target_Hypergeom	0.131	832.5
R-HSA-9664424	Target_NonCentral	0.052	833.0
R-HSA-373755	Target_NonCentral	0.02	833.0
R-HSA-5654732	Target_NonCentral	0.025	833.0
R-HSA-195253	Target_NonCentral	0.038	833.0
R-HSA-9660826	Target_NonCentral	0.052	833.0
R-HSA-1834949	Target_NonCentral	0.027	833.5
R-HSA-211945	Target_NonCentral	0.143	833.5
R-HSA-936964	Target_Hypergeom	0.162	833.75
R-HSA-1368108	Target_NonCentral	0.026	834.0
R-HSA-5362517	Target_NonCentral	0.051	834.0
R-HSA-69560	Target_NonCentral	0.076	834.0
R-HSA-9635486	Target_NonCentral	0.054	834.0
R-HSA-69895	Target_NonCentral	0.076	834.0
R-HSA-4755510	Target_NonCentral	0.037	834.5
R-HSA-425393	Target_NonCentral	0.067	834.5
R-HSA-212676	Target_NonCentral	0.077	834.5
R-HSA-9013694	Target_Hypergeom	0.136	835.0
R-HSA-192105	Target_NonCentral	0.042	835.5
R-HSA-9694614	Target_NonCentral	0.048	835.5
R-HSA-877312	Target_NonCentral	0.041	835.5
R-HSA-9694516	Target_Hypergeom	0.127	835.75
R-HSA-1474290	Target_NonCentral	0.04	836.0
R-HSA-111471	Target_Hypergeom	0.225	836.0
R-HSA-9636249	Target_Hypergeom	0.0	836.0
R-HSA-190873	Target_Hypergeom	0.113	836.25
R-HSA-977225	Target_NonCentral	0.028	836.5
R-HSA-8978868	Target_NonCentral	0.099	837.0
R-HSA-8951936	Target_NonCentral	0.009	837.0
R-HSA-5651801	Target_Hypergeom	0.27	837.0
R-HSA-8985947	Target_Hypergeom	0.096	837.5
R-HSA-913531	Target_NonCentral	0.223	837.5
R-HSA-9020956	Target_NonCentral	0.064	837.5
R-HSA-4655427	Target_NonCentral	0.063	837.5
R-HSA-111459	Target_NonCentral	0.072	839.0
R-HSA-9711123	Target_NonCentral	0.039	839.5
R-HSA-159782	Target_NonCentral	0.159	840.0
R-HSA-8949275	Target_Hypergeom	0.178	840.0
R-HSA-9672391	Target_Hypergeom	0.157	840.25
R-HSA-159763	Target_NonCentral	0.134	841.0
R-HSA-111885	Target_Hypergeom	0.116	841.25
R-HSA-1234174	Target_Hypergeom	0.139	841.5
R-HSA-375276	Target_NonCentral	0.18	841.5
R-HSA-9617828	Target_NonCentral	0.083	842.0
R-HSA-4090294	Target_NonCentral	0.035	842.0
R-HSA-200425	Target_NonCentral	0.042	842.5
R-HSA-163765	Target_Hypergeom	0.225	842.5
R-HSA-9603381	Target_Hypergeom	0.164	842.75
R-HSA-176033	Target_NonCentral	0.059	843.0
R-HSA-8878166	Target_NonCentral	0.028	843.5
R-HSA-195399	Target_NonCentral	0.04	843.5
R-HSA-182971	Target_NonCentral	0.021	843.5
R-HSA-2142700	Target_NonCentral	0.091	843.5
R-HSA-194313	Target_NonCentral	0.04	843.5
R-HSA-6802955	Target_NonCentral	0.018	844.0
R-HSA-6802949	Target_NonCentral	0.018	844.0
R-HSA-6802946	Target_NonCentral	0.018	844.0
R-HSA-9649948	Target_NonCentral	0.018	844.0
R-HSA-389513	Target_NonCentral	0.056	844.0
R-HSA-5696400	Target_Hypergeom	0.24	844.75
R-HSA-432142	Target_NonCentral	0.057	845.0
R-HSA-164952	Target_NonCentral	0.035	845.0
R-HSA-9665686	Target_NonCentral	0.002	845.0
R-HSA-5693554	Target_NonCentral	0.061	845.0
R-HSA-9664407	Target_NonCentral	0.03	845.5
R-HSA-9664417	Target_NonCentral	0.03	845.5
R-HSA-9664422	Target_NonCentral	0.03	845.5
R-HSA-156581	Target_NonCentral	0.037	846.0
R-HSA-9673767	Target_NonCentral	0.043	846.0
R-HSA-110313	Target_NonCentral	0.11	846.0
R-HSA-111932	Target_NonCentral	0.04	846.0
R-HSA-9673770	Target_NonCentral	0.043	846.0
R-HSA-381033	Target_Hypergeom	0.192	846.5
R-HSA-9701898	Target_NonCentral	0.059	846.5
R-HSA-2173793	Target_NonCentral	0.009	847.0
R-HSA-8983432	Target_NonCentral	0.03	847.5
R-HSA-9675126	Target_NonCentral	0.073	847.5
R-HSA-1474228	Target_NonCentral	0.107	847.5
R-HSA-5654716	Target_NonCentral	0.049	848.0
R-HSA-975110	Target_Hypergeom	0.126	848.25
R-HSA-6807070	Target_NonCentral	0.018	848.5
R-HSA-5578768	Target_NonCentral	0.054	849.0
R-HSA-2691230	Target_NonCentral	0.123	849.5
R-HSA-2691232	Target_NonCentral	0.123	849.5
R-HSA-1266695	Target_NonCentral	0.044	849.5
R-HSA-162594	Target_NonCentral	0.047	849.5
R-HSA-388844	Target_NonCentral	0.043	850.5
R-HSA-9013973	Target_Hypergeom	0.132	850.5
R-HSA-5655862	Target_Hypergeom	0.157	851.5
R-HSA-180910	Target_NonCentral	0.064	851.5
R-HSA-9013407	Target_Hypergeom	0.094	851.75
R-HSA-5602498	Target_Hypergeom	0.233	852.0
R-HSA-112314	Target_NonCentral	0.087	852.0
R-HSA-8934593	Target_NonCentral	0.006	852.5
R-HSA-3000484	Target_NonCentral	0.037	852.5
R-HSA-8853334	Target_Hypergeom	0.12	852.75
R-HSA-1442490	Target_NonCentral	0.109	853.0
R-HSA-5358565	Target_Hypergeom	0.212	853.0
R-HSA-5663205	Target_NonCentral	0.117	853.5
R-HSA-9018679	Target_NonCentral	0.02	854.5
R-HSA-9032759	Target_Hypergeom	0.067	854.75
R-HSA-193697	Target_NonCentral	0.035	855.0
R-HSA-399719	Target_NonCentral	0.047	855.0
R-HSA-9704331	Target_NonCentral	0.059	855.0
R-HSA-9701193	Target_NonCentral	0.059	855.0
R-HSA-9675136	Target_NonCentral	0.059	855.0
R-HSA-9704646	Target_NonCentral	0.059	855.0
R-HSA-983231	Target_NonCentral	0.021	855.0
R-HSA-399721	Target_NonCentral	0.047	855.0
R-HSA-159854	Target_NonCentral	0.155	855.5
R-HSA-8856825	Target_NonCentral	0.009	855.5
R-HSA-5654696	Target_NonCentral	0.029	855.5
R-HSA-1474151	Target_Hypergeom	0.078	855.5
R-HSA-8865999	Target_Hypergeom	0.156	855.75
R-HSA-453279	Target_NonCentral	0.198	856.0
R-HSA-111453	Target_NonCentral	0.038	856.0
R-HSA-70171	Target_NonCentral	0.107	856.0
R-HSA-193697	Target_Hypergeom	0.13	856.25
R-HSA-9683701	Target_Hypergeom	0.113	856.5
R-HSA-5654732	Target_Hypergeom	0.084	857.0
R-HSA-112310	Target_NonCentral	0.06	857.0
R-HSA-6804115	Target_Hypergeom	0.139	857.25
R-HSA-9659379	Target_NonCentral	0.034	857.5
R-HSA-159740	Target_NonCentral	0.128	858.0
R-HSA-5635851	Target_Hypergeom	0.163	858.0
R-HSA-9675151	Target_Hypergeom	0.129	858.0
R-HSA-9697154	Target_Hypergeom	0.129	858.0
R-HSA-9005895	Target_Hypergeom	0.129	858.0
R-HSA-9005891	Target_Hypergeom	0.129	858.0
R-HSA-9614657	Target_NonCentral	0.073	858.5
R-HSA-1362277	Target_NonCentral	0.078	859.0
R-HSA-170834	Target_NonCentral	0.007	859.0
R-HSA-171319	Target_Hypergeom	0.07	859.0
R-HSA-8964038	Target_Hypergeom	0.181	859.5
R-HSA-9009391	Target_NonCentral	0.033	859.5
R-HSA-205043	Target_NonCentral	0.017	859.5
R-HSA-168638	Target_Hypergeom	0.201	860.0
R-HSA-9027284	Target_NonCentral	0.042	860.0
R-HSA-8875878	Target_NonCentral	0.041	860.0
R-HSA-418594	Target_NonCentral	0.063	860.5
R-HSA-202670	Target_NonCentral	0.052	861.0
R-HSA-9018519	Target_NonCentral	0.045	861.0
R-HSA-5693568	Target_NonCentral	0.039	861.0
R-HSA-68884	Target_NonCentral	0.078	861.5
R-HSA-5654733	Target_NonCentral	0.03	861.5
R-HSA-1483249	Target_NonCentral	0.05	862.0
R-HSA-5625900	Target_Hypergeom	0.09	862.0
R-HSA-933542	Target_NonCentral	0.043	862.0
R-HSA-168927	Target_Hypergeom	0.158	862.25
R-HSA-5687128	Target_Hypergeom	0.069	862.5
R-HSA-399954	Target_Hypergeom	0.077	862.5
R-HSA-114516	Target_Hypergeom	0.132	863.0
R-HSA-111464	Target_NonCentral	0.068	863.0
R-HSA-111463	Target_NonCentral	0.068	863.0
R-HSA-1912420	Target_NonCentral	0.045	863.5
R-HSA-9708530	Target_NonCentral	0.041	864.0
R-HSA-418346	Target_NonCentral	0.041	864.0
R-HSA-5675221	Target_Hypergeom	0.097	864.25
R-HSA-5685938	Target_Hypergeom	0.156	864.5
R-HSA-202424	Target_NonCentral	0.1	865.0
R-HSA-111461	Target_NonCentral	0.096	865.5
R-HSA-9024446	Target_NonCentral	0.05	865.5
R-HSA-9664323	Target_NonCentral	0.024	865.5
R-HSA-4086398	Target_NonCentral	0.039	865.5
R-HSA-1236974	Target_NonCentral	0.081	865.5
R-HSA-5621480	Target_Hypergeom	0.08	866.0
R-HSA-418457	Target_Hypergeom	0.095	866.5
R-HSA-193807	Target_NonCentral	0.057	866.5
R-HSA-445144	Target_NonCentral	0.081	866.5
R-HSA-432040	Target_NonCentral	0.046	867.0
R-HSA-8984722	Target_NonCentral	0.098	867.0
R-HSA-416476	Target_NonCentral	0.038	867.0
R-HSA-1236975	Target_NonCentral	0.139	867.0
R-HSA-937041	Target_NonCentral	0.057	867.0
R-HSA-3371568	Target_NonCentral	0.091	867.5
R-HSA-193639	Target_NonCentral	0.015	867.5
R-HSA-912631	Target_NonCentral	0.039	868.0
R-HSA-69200	Target_Hypergeom	0.326	868.5
R-HSA-1250196	Target_NonCentral	0.009	868.5
R-HSA-9656223	Target_NonCentral	0.02	869.0
R-HSA-446353	Target_NonCentral	0.043	869.0
R-HSA-350054	Target_NonCentral	0.022	869.5
R-HSA-5210891	Target_NonCentral	0.018	870.0
R-HSA-389948	Target_NonCentral	0.168	870.5
R-HSA-9617629	Target_NonCentral	0.061	870.5
R-HSA-5368598	Target_Hypergeom	0.074	871.25
R-HSA-8939211	Target_NonCentral	0.061	871.5
R-HSA-5693537	Target_NonCentral	0.037	871.5
R-HSA-5696397	Target_Hypergeom	0.252	871.75
R-HSA-2129379	Target_NonCentral	0.019	872.0
R-HSA-9694719	Target_Hypergeom	0.088	873.0
R-HSA-9683673	Target_Hypergeom	0.088	873.0
R-HSA-416550	Target_Hypergeom	0.081	873.0
R-HSA-112040	Target_Hypergeom	0.097	873.25
R-HSA-432142	Target_Hypergeom	0.151	873.5
R-HSA-1606322	Target_NonCentral	0.024	873.5
R-HSA-1236977	Target_NonCentral	0.07	873.5
R-HSA-2173796	Target_NonCentral	0.01	873.5
R-HSA-75153	Target_NonCentral	0.017	874.0
R-HSA-5607764	Target_Hypergeom	0.069	874.5
R-HSA-8939246	Target_NonCentral	0.022	874.5
R-HSA-5653656	Target_Hypergeom	0.112	874.5
R-HSA-622312	Target_NonCentral	0.057	874.5
R-HSA-5668599	Target_Hypergeom	0.133	875.25
R-HSA-2559586	Target_Hypergeom	0.182	875.25
R-HSA-9707564	Target_NonCentral	0.029	875.5
R-HSA-114508	Target_NonCentral	0.025	876.0
R-HSA-140534	Target_NonCentral	0.072	876.0
R-HSA-112308	Target_NonCentral	0.03	876.0
R-HSA-8849471	Target_NonCentral	0.022	876.5
R-HSA-8939245	Target_NonCentral	0.023	876.5
R-HSA-69242	Target_NonCentral	0.192	877.0
R-HSA-5655253	Target_NonCentral	0.034	878.0
R-HSA-9662851	Target_NonCentral	0.051	878.0
R-HSA-8964043	Target_NonCentral	0.119	878.0
R-HSA-9664433	Target_NonCentral	0.051	878.0
R-HSA-452723	Target_NonCentral	0.026	878.5
R-HSA-9673768	Target_Hypergeom	0.173	878.5
R-HSA-5603041	Target_Hypergeom	0.223	878.5
R-HSA-211859	Target_Hypergeom	0.236	878.5
R-HSA-2559583	Target_NonCentral	0.105	879.0
R-HSA-1266695	Target_Hypergeom	0.123	879.5
R-HSA-447038	Target_NonCentral	0.044	879.5
R-HSA-354194	Target_NonCentral	0.031	880.0
R-HSA-9008059	Target_NonCentral	0.023	880.0
R-HSA-4615885	Target_Hypergeom	0.15	880.75
R-HSA-5358508	Target_Hypergeom	0.197	881.25
R-HSA-8939243	Target_NonCentral	0.024	881.5
R-HSA-936440	Target_NonCentral	0.035	881.5
R-HSA-381042	Target_NonCentral	0.035	882.0
R-HSA-8949275	Target_NonCentral	0.034	882.0
R-HSA-211859	Target_NonCentral	0.162	882.5
R-HSA-432722	Target_NonCentral	0.045	882.5
R-HSA-3214841	Target_NonCentral	0.047	883.0
R-HSA-9678110	Target_Hypergeom	0.132	883.5
R-HSA-1430728	Target_NonCentral	0.191	884.0
R-HSA-9018676	Target_NonCentral	0.061	884.0
R-HSA-6804758	Target_NonCentral	0.019	884.5
R-HSA-2022090	Target_NonCentral	0.042	885.0
R-HSA-5205647	Target_NonCentral	0.03	885.0
R-HSA-8950505	Target_NonCentral	0.024	885.5
R-HSA-844456	Target_NonCentral	0.032	886.0
R-HSA-4570464	Target_NonCentral	0.05	886.5
R-HSA-189451	Target_NonCentral	0.102	886.5
R-HSA-1295596	Target_NonCentral	0.029	887.0
R-HSA-111469	Target_NonCentral	0.062	887.0
R-HSA-5654727	Target_NonCentral	0.018	887.0
R-HSA-5685938	Target_NonCentral	0.084	887.0
R-HSA-69273	Target_NonCentral	0.171	887.5
R-HSA-198933	Target_Hypergeom	0.187	887.5
R-HSA-375276	Target_Hypergeom	0.25	888.0
R-HSA-159418	Target_NonCentral	0.059	888.0
R-HSA-211981	Target_Hypergeom	0.234	888.25
R-HSA-5619102	Target_NonCentral	0.032	888.5
R-HSA-9013973	Target_NonCentral	0.036	889.0
R-HSA-1483206	Target_NonCentral	0.066	889.0
R-HSA-111931	Target_NonCentral	0.039	889.0
R-HSA-6804114	Target_NonCentral	0.066	889.0
R-HSA-1445148	Target_NonCentral	0.018	889.5
R-HSA-162658	Target_Hypergeom	0.22	889.75
R-HSA-1660499	Target_Hypergeom	0.116	890.0
R-HSA-2173795	Target_NonCentral	0.016	890.0
R-HSA-5668914	Target_NonCentral	0.057	890.0
R-HSA-2173791	Target_NonCentral	0.01	890.5
R-HSA-198203	Target_Hypergeom	0.121	891.25
R-HSA-9663891	Target_Hypergeom	0.093	891.75
R-HSA-6804759	Target_NonCentral	0.036	892.0
R-HSA-9662001	Target_NonCentral	0.049	892.5
R-HSA-202427	Target_NonCentral	0.162	892.5
R-HSA-9690406	Target_NonCentral	0.026	892.5
R-HSA-5654710	Target_NonCentral	0.03	893.0
R-HSA-3299685	Target_NonCentral	0.041	893.0
R-HSA-1679131	Target_Hypergeom	0.151	893.0
R-HSA-3000480	Target_NonCentral	0.023	893.0
R-HSA-5205647	Target_Hypergeom	0.109	893.25
R-HSA-140877	Target_Hypergeom	0.251	893.25
R-HSA-5627117	Target_NonCentral	0.038	893.5
R-HSA-1650814	Target_NonCentral	0.073	894.0
R-HSA-8853884	Target_NonCentral	0.028	894.0
R-HSA-400508	Target_NonCentral	0.033	894.5
R-HSA-2122948	Target_Hypergeom	0.153	894.5
R-HSA-8863795	Target_NonCentral	0.015	895.0
R-HSA-193634	Target_Hypergeom	0.108	895.25
R-HSA-9013420	Target_NonCentral	0.013	895.5
R-HSA-3301854	Target_Hypergeom	0.126	895.75
R-HSA-1296052	Target_Hypergeom	0.07	895.75
R-HSA-189483	Target_NonCentral	0.031	896.0
R-HSA-446107	Target_NonCentral	0.02	896.0
R-HSA-168274	Target_NonCentral	0.048	896.5
R-HSA-9694635	Target_NonCentral	0.034	896.5
R-HSA-1236973	Target_NonCentral	0.086	897.0
R-HSA-975163	Target_NonCentral	0.064	897.5
R-HSA-181430	Target_NonCentral	0.028	898.0
R-HSA-5654720	Target_NonCentral	0.032	898.0
R-HSA-1059683	Target_NonCentral	0.072	898.0
R-HSA-4641263	Target_NonCentral	0.04	898.5
R-HSA-187577	Target_NonCentral	0.011	899.0
R-HSA-445355	Target_NonCentral	0.059	899.0
R-HSA-198323	Target_NonCentral	0.056	899.0
R-HSA-6803529	Target_NonCentral	0.068	899.5
R-HSA-983170	Target_NonCentral	0.101	899.5
R-HSA-8869496	Target_Hypergeom	0.209	900.0
R-HSA-9696270	Target_NonCentral	0.029	900.0
R-HSA-2565942	Target_NonCentral	0.091	900.5
R-HSA-201681	Target_Hypergeom	0.085	900.5
R-HSA-9683701	Target_NonCentral	0.046	901.0
R-HSA-380108	Target_NonCentral	0.206	901.5
R-HSA-6802953	Target_Hypergeom	0.064	902.0
R-HSA-112411	Target_NonCentral	0.034	902.0
R-HSA-5654687	Target_NonCentral	0.018	902.5
R-HSA-8951671	Target_NonCentral	0.054	902.5
R-HSA-381070	Target_NonCentral	0.027	903.0
R-HSA-437239	Target_Hypergeom	0.098	903.25
R-HSA-5654743	Target_Hypergeom	0.103	903.25
R-HSA-2172127	Target_Hypergeom	0.103	903.5
R-HSA-5693567	Target_Hypergeom	0.239	903.5
R-HSA-9612973	Target_NonCentral	0.022	903.5
R-HSA-879415	Target_NonCentral	0.013	903.5
R-HSA-5357956	Target_NonCentral	0.119	904.0
R-HSA-75892	Target_NonCentral	0.053	904.5
R-HSA-9725371	Target_NonCentral	0.023	905.5
R-HSA-2179392	Target_NonCentral	0.003	905.5
R-HSA-162906	Target_NonCentral	0.028	905.5
R-HSA-9613829	Target_NonCentral	0.016	906.5
R-HSA-437239	Target_NonCentral	0.037	907.0
R-HSA-975634	Target_NonCentral	0.07	907.0
R-HSA-2028269	Target_Hypergeom	0.122	907.75
R-HSA-109606	Target_NonCentral	0.111	908.0
R-HSA-8948216	Target_NonCentral	0.093	908.5
R-HSA-73893	Target_NonCentral	0.142	908.5
R-HSA-5668599	Target_NonCentral	0.05	909.0
R-HSA-399955	Target_Hypergeom	0.064	909.5
R-HSA-5693565	Target_NonCentral	0.084	909.5
R-HSA-8878171	Target_NonCentral	0.012	909.5
R-HSA-5628897	Target_Hypergeom	0.11	910.25
R-HSA-397014	Target_Hypergeom	0.147	910.5
R-HSA-392517	Target_NonCentral	0.026	910.5
R-HSA-5693538	Target_Hypergeom	0.243	911.0
R-HSA-9018682	Target_Hypergeom	0.13	911.0
R-HSA-71387	Target_NonCentral	0.1	911.5
R-HSA-2214320	Target_Hypergeom	0.118	911.5
R-HSA-422356	Target_Hypergeom	0.094	911.5
R-HSA-2979096	Target_Hypergeom	0.132	911.5
R-HSA-212436	Target_NonCentral	0.179	911.5
R-HSA-8866907	Target_NonCentral	0.028	911.5
R-HSA-6804115	Target_NonCentral	0.075	912.0
R-HSA-4615885	Target_NonCentral	0.05	912.0
R-HSA-199992	Target_NonCentral	0.038	912.5
R-HSA-9609523	Target_Hypergeom	0.084	912.75
R-HSA-418885	Target_NonCentral	0.014	913.0
R-HSA-209543	Target_NonCentral	0.012	913.0
R-HSA-2168880	Target_NonCentral	0.109	913.0
R-HSA-9634285	Target_NonCentral	0.015	914.0
R-HSA-5357905	Target_NonCentral	0.111	914.5
R-HSA-937072	Target_NonCentral	0.062	914.5
R-HSA-447043	Target_Hypergeom	0.083	914.5
R-HSA-8853659	Target_Hypergeom	0.097	915.5
R-HSA-8851805	Target_Hypergeom	0.115	915.5
R-HSA-9700645	Target_NonCentral	0.022	916.0
R-HSA-1502540	Target_Hypergeom	0.06	916.0
R-HSA-2022377	Target_Hypergeom	0.196	916.0
R-HSA-8847453	Target_Hypergeom	0.0	917.0
R-HSA-5693606	Target_NonCentral	0.082	917.5
R-HSA-8862803	Target_NonCentral	0.021	917.5
R-HSA-8863678	Target_NonCentral	0.021	917.5
R-HSA-264642	Target_NonCentral	0.029	918.0
R-HSA-936440	Target_Hypergeom	0.096	918.0
R-HSA-9662001	Target_Hypergeom	0.141	918.0
R-HSA-198753	Target_Hypergeom	0.105	918.25
R-HSA-162587	Target_NonCentral	0.04	918.5
R-HSA-5602498	Target_NonCentral	0.122	919.0
R-HSA-381771	Target_NonCentral	0.019	919.0
R-HSA-3232142	Target_NonCentral	0.029	919.5
R-HSA-5654706	Target_NonCentral	0.018	919.5
R-HSA-9675135	Target_NonCentral	0.154	919.5
R-HSA-3928664	Target_Hypergeom	0.156	919.5
R-HSA-9020958	Target_NonCentral	0.036	920.0
R-HSA-9663891	Target_NonCentral	0.031	920.0
R-HSA-202433	Target_Hypergeom	0.222	920.25
R-HSA-446652	Target_NonCentral	0.052	920.5
R-HSA-442742	Target_Hypergeom	0.124	920.5
R-HSA-5654736	Target_Hypergeom	0.07	920.5
R-HSA-6807004	Target_NonCentral	0.012	921.0
R-HSA-9006936	Target_NonCentral	0.01	921.0
R-HSA-180746	Target_NonCentral	0.055	921.0
R-HSA-8953750	Target_Hypergeom	0.332	921.0
R-HSA-5684264	Target_Hypergeom	0.104	921.0
R-HSA-176412	Target_Hypergeom	0.141	921.0
R-HSA-9706369	Target_Hypergeom	0.142	921.25
R-HSA-446388	Target_NonCentral	0.041	921.5
R-HSA-9660821	Target_NonCentral	0.036	921.5
R-HSA-416993	Target_NonCentral	0.04	922.0
R-HSA-372708	Target_NonCentral	0.02	922.5
R-HSA-5656169	Target_NonCentral	0.096	922.5
R-HSA-445095	Target_NonCentral	0.022	922.5
R-HSA-6803211	Target_NonCentral	0.085	922.5
R-HSA-3214842	Target_Hypergeom	0.05	922.75
R-HSA-2672351	Target_NonCentral	0.025	923.0
R-HSA-499943	Target_NonCentral	0.04	923.0
R-HSA-6783589	Target_NonCentral	0.071	923.5
R-HSA-9662361	Target_NonCentral	0.023	924.0
R-HSA-168927	Target_NonCentral	0.038	924.0
R-HSA-6785631	Target_NonCentral	0.011	924.5
R-HSA-399956	Target_NonCentral	0.019	924.5
R-HSA-416572	Target_NonCentral	0.01	924.5
R-HSA-202403	Target_Hypergeom	0.18	924.5
R-HSA-5690714	Target_NonCentral	0.071	925.0
R-HSA-4755510	Target_Hypergeom	0.107	925.5
R-HSA-9662834	Target_NonCentral	0.035	926.0
R-HSA-8877330	Target_NonCentral	0.003	926.0
