annotation_id	typeOfAnalysis	p_times	ranking
hsa00563	TFs_Hypergeom	0.0	180.0
hsa04657	Target_NonCentral	0.078	180.0
hsa00480	TFs_Hypergeom	0.0	180.0
hsa05144	TFs_Hypergeom	0.0	180.0
hsa04742	TFs_Hypergeom	0.0	180.0
hsa04744	TFs_Hypergeom	0.0	180.0
hsa00030	TFs_Hypergeom	0.0	180.0
hsa03008	TFs_Hypergeom	0.0	180.0
hsa00512	TFs_Hypergeom	0.0	180.0
hsa04973	TFs_Hypergeom	0.0	180.0
hsa00564	TFs_Hypergeom	0.0	180.0
hsa00140	TFs_Hypergeom	0.0	180.0
hsa00190	TFs_Hypergeom	0.0	180.0
hsa05322	TFs_Hypergeom	0.0	180.0
hsa00520	TFs_Hypergeom	0.0	180.0
hsa05332	TFs_Hypergeom	0.0	180.0
hsa04721	TFs_Hypergeom	0.0	180.0
hsa00980	TFs_Hypergeom	0.0	180.0
hsa00830	TFs_Hypergeom	0.0	180.0
hsa00591	TFs_Hypergeom	0.0	180.0
hsa00565	TFs_Hypergeom	0.0	180.0
hsa04540	TFs_Hypergeom	0.0	180.0
hsa00640	TFs_Hypergeom	0.0	180.0
hsa00900	TFs_Hypergeom	0.0	180.0
hsa00510	TFs_Hypergeom	0.0	180.0
hsa00920	TFs_Hypergeom	0.0	180.0
hsa00220	TFs_Hypergeom	0.0	180.0
hsa05143	TFs_Hypergeom	0.0	180.0
hsa04964	TFs_Hypergeom	0.0	180.0
hsa04923	TFs_Hypergeom	0.0	180.0
hsa00232	TFs_Hypergeom	0.0	180.0
hsa00760	TFs_Hypergeom	0.0	180.0
hsa00450	TFs_Hypergeom	0.0	180.0
hsa03030	TFs_Hypergeom	0.0	180.0
hsa02010	TFs_Hypergeom	0.0	180.0
hsa00230	TFs_Hypergeom	0.0	180.0
hsa04979	TFs_Hypergeom	0.0	180.0
hsa00770	TFs_Hypergeom	0.0	180.0
hsa00250	TFs_Hypergeom	0.0	180.0
hsa04614	TFs_Hypergeom	0.0	180.0
hsa00514	TFs_Hypergeom	0.0	180.0
hsa03040	TFs_Hypergeom	0.0	180.0
hsa00071	TFs_Hypergeom	0.0	180.0
hsa04015	TFs_Hypergeom	0.0	180.0
hsa05414	TFs_Hypergeom	0.0	180.0
hsa01200	TFs_Hypergeom	0.0	180.0
hsa05110	TFs_Hypergeom	0.0	180.0
hsa05204	TFs_Hypergeom	0.0	180.0
hsa03050	TFs_Hypergeom	0.0	180.0
hsa05320	TFs_Hypergeom	0.0	180.0
hsa00592	TFs_Hypergeom	0.0	180.0
hsa00982	TFs_Hypergeom	0.0	180.0
hsa03060	TFs_Hypergeom	0.0	180.0
hsa00500	TFs_Hypergeom	0.0	180.0
hsa04966	TFs_Hypergeom	0.0	180.0
hsa04666	TFs_Hypergeom	0.0	180.0
hsa00290	TFs_Hypergeom	0.0	180.0
hsa00740	TFs_Hypergeom	0.0	180.0
hsa00532	TFs_Hypergeom	0.0	180.0
hsa00600	TFs_Hypergeom	0.0	180.0
hsa04977	TFs_Hypergeom	0.0	180.0
hsa03420	TFs_Hypergeom	0.0	180.0
hsa00860	TFs_Hypergeom	0.0	180.0
hsa05310	TFs_Hypergeom	0.0	180.0
hsa04670	TFs_Hypergeom	0.0	180.0
hsa00380	TFs_Hypergeom	0.0	180.0
hsa00052	TFs_Hypergeom	0.0	180.0
hsa00790	TFs_Hypergeom	0.0	180.0
hsa03013	TFs_Hypergeom	0.0	180.0
hsa00051	TFs_Hypergeom	0.0	180.0
hsa05410	TFs_Hypergeom	0.0	180.0
hsa00040	TFs_Hypergeom	0.0	180.0
hsa04120	Target_Hypergeom	0.066	180.0
hsa03015	TFs_Hypergeom	0.0	180.0
hsa00533	TFs_Hypergeom	0.0	180.0
hsa00515	TFs_Hypergeom	0.0	180.0
hsa00062	TFs_Hypergeom	0.0	180.0
hsa00280	TFs_Hypergeom	0.0	180.0
hsa00100	TFs_Hypergeom	0.0	180.0
hsa00983	TFs_Hypergeom	0.0	180.0
hsa00010	TFs_Hypergeom	0.0	180.0
hsa00780	TFs_Hypergeom	0.0	180.0
hsa04972	TFs_Hypergeom	0.0	180.0
hsa00562	TFs_Hypergeom	0.0	180.0
hsa04215	TFs_Hypergeom	0.0	180.0
hsa00513	TFs_Hypergeom	0.0	180.0
hsa00130	TFs_Hypergeom	0.0	180.0
hsa00260	TFs_Hypergeom	0.0	180.0
hsa04672	TFs_Hypergeom	0.0	180.0
hsa04512	TFs_Hypergeom	0.0	180.0
hsa05416	TFs_Hypergeom	0.0	180.0
hsa04750	TFs_Hypergeom	0.0	180.0
hsa05032	TFs_Hypergeom	0.0	180.0
hsa04960	TFs_Hypergeom	0.0	180.0
hsa01040	TFs_Hypergeom	0.0	180.0
hsa00410	TFs_Hypergeom	0.0	180.0
hsa04122	TFs_Hypergeom	0.0	180.0
hsa03460	TFs_Hypergeom	0.0	180.0
hsa00590	TFs_Hypergeom	0.0	180.0
hsa00120	TFs_Hypergeom	0.0	180.0
hsa04061	TFs_Hypergeom	0.0	180.0
hsa00650	TFs_Hypergeom	0.0	180.0
hsa00630	TFs_Hypergeom	0.0	180.0
hsa04514	TFs_Hypergeom	0.0	180.0
hsa04270	TFs_Hypergeom	0.0	180.0
hsa04146	TFs_Hypergeom	0.0	180.0
hsa00970	TFs_Hypergeom	0.0	180.0
hsa04724	TFs_Hypergeom	0.0	180.0
hsa00561	TFs_Hypergeom	0.0	180.0
hsa00440	TFs_Hypergeom	0.0	180.0
hsa00620	TFs_Hypergeom	0.0	180.0
hsa01230	TFs_Hypergeom	0.0	180.0
hsa00270	TFs_Hypergeom	0.0	180.0
hsa03410	TFs_Hypergeom	0.0	180.0
hsa04970	TFs_Hypergeom	0.0	180.0
hsa05033	TFs_Hypergeom	0.0	180.0
hsa00330	TFs_Hypergeom	0.0	180.0
hsa00785	TFs_Hypergeom	0.0	180.0
hsa04740	TFs_Hypergeom	0.0	180.0
hsa00061	TFs_Hypergeom	0.0	180.0
hsa05150	TFs_Hypergeom	0.0	180.0
hsa03430	TFs_Hypergeom	0.0	180.0
hsa04611	TFs_Hypergeom	0.0	180.0
hsa04975	TFs_Hypergeom	0.0	180.0
hsa00750	TFs_Hypergeom	0.0	180.0
hsa00430	TFs_Hypergeom	0.0	180.0
hsa04723	TFs_Hypergeom	0.0	180.0
hsa00240	TFs_Hypergeom	0.0	180.0
hsa04726	TFs_Hypergeom	0.0	180.0
hsa04260	TFs_Hypergeom	0.0	180.0
hsa04070	TFs_Hypergeom	0.0	180.0
hsa00350	TFs_Hypergeom	0.0	180.0
hsa00601	TFs_Hypergeom	0.0	180.0
hsa00053	TFs_Hypergeom	0.0	180.0
hsa00020	TFs_Hypergeom	0.0	180.0
hsa03440	TFs_Hypergeom	0.0	180.0
hsa04730	TFs_Hypergeom	0.0	180.0
hsa04060	TFs_Hypergeom	0.0	180.0
hsa03010	TFs_Hypergeom	0.0	180.0
hsa04072	TFs_Hypergeom	0.0	180.0
hsa04142	TFs_Hypergeom	0.0	180.0
hsa00360	TFs_Hypergeom	0.0	180.0
hsa04130	TFs_Hypergeom	0.0	180.0
hsa04150	TFs_Hypergeom	0.0	180.0
hsa04120	TFs_Hypergeom	0.0	180.0
hsa00340	TFs_Hypergeom	0.0	180.0
hsa04810	TFs_Hypergeom	0.0	180.0
hsa04145	TFs_Hypergeom	0.0	180.0
hsa04610	TFs_Hypergeom	0.0	180.0
hsa00670	TFs_Hypergeom	0.0	180.0
hsa03018	TFs_Hypergeom	0.0	180.0
hsa00524	TFs_Hypergeom	0.0	180.0
hsa04664	TFs_Hypergeom	0.0	180.0
hsa04727	TFs_Hypergeom	0.0	180.0
hsa00603	TFs_Hypergeom	0.0	180.0
hsa05100	TFs_Hypergeom	0.0	180.0
hsa03450	TFs_Hypergeom	0.0	180.0
hsa01230	Target_NonCentral	0.061	181.0
hsa04950	Target_NonCentral	0.108	181.5
hsa00010	Target_NonCentral	0.114	182.5
hsa04977	Target_Hypergeom	0.181	182.75
hsa05022	Target_Hypergeom	0.105	183.0
hsa04710	Target_NonCentral	0.051	183.0
hsa04070	Target_Hypergeom	0.118	183.5
hsa04612	Target_Hypergeom	0.173	183.75
hsa04970	Target_Hypergeom	0.049	185.0
hsa04710	Target_Hypergeom	0.132	185.0
hsa04972	Target_Hypergeom	0.044	186.0
hsa04672	Target_NonCentral	0.103	186.0
hsa05322	Target_NonCentral	0.052	186.5
hsa03460	Target_NonCentral	0.055	187.0
hsa05017	Target_Hypergeom	0.054	187.75
hsa04726	Target_Hypergeom	0.055	188.0
hsa05204	Target_NonCentral	0.087	188.0
hsa04622	Target_Hypergeom	0.195	188.25
hsa00330	Target_NonCentral	0.007	189.0
hsa04613	Target_Hypergeom	0.071	189.0
hsa04977	Target_NonCentral	0.059	190.0
hsa04727	Target_NonCentral	0.028	190.0
hsa04978	Target_Hypergeom	0.053	190.25
hsa05330	Target_NonCentral	0.115	191.0
hsa05340	Target_Hypergeom	0.132	192.75
hsa04940	Target_NonCentral	0.117	193.0
hsa05310	Target_NonCentral	0.109	193.5
hsa04973	Target_Hypergeom	0.082	194.0
hsa05332	Target_NonCentral	0.103	194.5
hsa00270	Target_NonCentral	0.025	196.0
hsa05020	Target_Hypergeom	0.034	197.0
hsa05168	Target_NonCentral	0.114	200.0
hsa03040	Target_NonCentral	0.059	201.0
hsa04145	Target_Hypergeom	0.103	201.0
hsa04720	Target_Hypergeom	0.09	202.0
hsa05110	Target_Hypergeom	0.035	202.25
hsa04950	Target_Hypergeom	0.14	203.0
hsa00590	Target_Hypergeom	0.053	205.0
hsa04724	Target_Hypergeom	0.07	205.0
hsa05150	Target_NonCentral	0.092	205.5
hsa04714	Target_Hypergeom	0.01	208.0
hsa04141	Target_Hypergeom	0.036	208.5
hsa05168	Target_Hypergeom	0.149	209.5
hsa01200	Target_NonCentral	0.083	209.5
hsa05204	Target_Hypergeom	0.119	211.0
hsa05016	Target_Hypergeom	0.009	211.5
hsa00230	Target_Hypergeom	0.023	212.0
hsa05032	Target_Hypergeom	0.028	213.0
hsa05014	Target_Hypergeom	0.007	216.0
hsa00562	Target_Hypergeom	0.053	216.0
hsa04974	Target_Hypergeom	0.039	216.5
hsa03460	Target_Hypergeom	0.076	217.0
hsa05012	Target_Hypergeom	0.002	217.0
hsa04623	Target_Hypergeom	0.158	217.75
hsa04723	Target_Hypergeom	0.01	219.0
hsa01100	Target_Hypergeom	0.024	219.0
hsa05322	Target_Hypergeom	0.069	220.0
hsa01240	Target_Hypergeom	0.036	221.0
hsa00010	Target_Hypergeom	0.119	221.25
hsa00330	Target_Hypergeom	0.014	222.0
hsa04080	Target_Hypergeom	0.043	224.0
hsa04623	Target_NonCentral	0.095	224.0
hsa00860	Target_NonCentral	0.053	226.0
hsa00564	Target_Hypergeom	0.026	228.75
hsa00980	Target_NonCentral	0.096	230.0
hsa00983	Target_Hypergeom	0.065	232.0
hsa04142	Target_Hypergeom	0.035	233.0
hsa04146	Target_NonCentral	0.033	233.5
hsa04962	Target_NonCentral	0.03	234.0
hsa05034	Target_Hypergeom	0.004	234.0
hsa05150	Target_Hypergeom	0.091	235.75
hsa04260	Target_Hypergeom	0.012	236.0
hsa01230	Target_Hypergeom	0.042	238.0
hsa00270	Target_Hypergeom	0.016	239.0
hsa03440	Target_Hypergeom	0.087	240.5
hsa00860	Target_Hypergeom	0.071	242.25
hsa03440	Target_NonCentral	0.063	243.5
hsa04727	Target_Hypergeom	0.005	246.0
hsa00561	Target_NonCentral	0.024	247.0
hsa03015	Target_NonCentral	0.038	247.5
hsa00514	Target_NonCentral	0.007	249.0
hsa04962	Target_Hypergeom	0.021	249.0
hsa03040	Target_Hypergeom	0.024	250.0
hsa00830	Target_NonCentral	0.097	252.25
hsa00980	Target_Hypergeom	0.081	253.5
hsa00982	Target_NonCentral	0.075	254.0
hsa01200	Target_Hypergeom	0.037	254.0
hsa00514	Target_Hypergeom	0.007	256.75
hsa03410	Target_NonCentral	0.092	259.25
hsa03410	Target_Hypergeom	0.141	259.25
hsa00561	Target_Hypergeom	0.012	259.25
hsa04146	Target_Hypergeom	0.012	259.75
hsa00830	Target_Hypergeom	0.064	261.0
hsa00620	Target_NonCentral	0.092	261.5
hsa00620	Target_Hypergeom	0.084	262.0
hsa00051	Target_NonCentral	0.065	262.75
hsa00051	Target_Hypergeom	0.068	263.5
hsa00982	Target_Hypergeom	0.063	263.75
hsa00310	Target_NonCentral	0.026	264.75
hsa04392	Target_NonCentral	0.063	265.0
hsa04392	Target_Hypergeom	0.072	265.0
hsa00480	Target_NonCentral	0.027	265.0
hsa00480	Target_Hypergeom	0.009	265.25
hsa01212	Target_NonCentral	0.059	266.0
hsa03420	Target_NonCentral	0.061	266.25
hsa03420	Target_Hypergeom	0.072	266.5
hsa00220	Target_Hypergeom	0.042	267.25
hsa00220	Target_NonCentral	0.004	267.5
hsa01212	Target_Hypergeom	0.05	267.5
hsa03015	Target_Hypergeom	0.018	267.5
hsa04975	Target_NonCentral	0.076	268.5
hsa04975	Target_Hypergeom	0.08	268.5
hsa00310	Target_Hypergeom	0.008	269.0
hsa00520	Target_NonCentral	0.026	269.0
hsa00510	Target_NonCentral	0.019	269.5
hsa04964	Target_Hypergeom	0.082	271.0
hsa04964	Target_NonCentral	0.069	271.0
hsa00052	Target_NonCentral	0.069	271.25
hsa00510	Target_Hypergeom	0.007	271.5
hsa00520	Target_Hypergeom	0.014	271.5
hsa03013	Target_NonCentral	0.019	271.5
hsa00052	Target_Hypergeom	0.054	271.5
hsa04721	Target_NonCentral	0.017	272.5
hsa00591	Target_NonCentral	0.045	273.0
hsa00591	Target_Hypergeom	0.032	273.25
hsa00240	Target_NonCentral	0.058	273.5
hsa04742	Target_NonCentral	0.006	273.5
hsa03030	Target_Hypergeom	0.116	273.5
hsa00240	Target_Hypergeom	0.028	273.5
hsa04614	Target_NonCentral	0.057	274.0
hsa00565	Target_NonCentral	0.03	274.0
hsa00350	Target_NonCentral	0.105	274.0
hsa04614	Target_Hypergeom	0.049	274.0
hsa04721	Target_Hypergeom	0.004	274.5
hsa03018	Target_NonCentral	0.029	274.5
hsa03030	Target_NonCentral	0.082	274.5
hsa00350	Target_Hypergeom	0.056	274.75
hsa03430	Target_NonCentral	0.064	275.0
hsa03013	Target_Hypergeom	0.004	275.0
hsa04742	Target_Hypergeom	0.001	275.0
hsa03430	Target_Hypergeom	0.084	275.0
hsa00565	Target_Hypergeom	0.015	275.5
hsa03018	Target_Hypergeom	0.003	275.5
hsa01040	Target_NonCentral	0.061	275.5
hsa00380	Target_NonCentral	0.036	275.5
hsa01040	Target_Hypergeom	0.044	275.75
hsa00600	Target_NonCentral	0.007	276.0
hsa00020	Target_NonCentral	0.033	276.0
hsa00380	Target_Hypergeom	0.019	276.0
hsa00020	Target_Hypergeom	0.026	276.0
hsa00512	Target_NonCentral	0.036	276.5
hsa03050	Target_NonCentral	0.0	276.75
hsa00600	Target_Hypergeom	0.0	277.0
hsa03022	Target_NonCentral	0.011	277.0
hsa00512	Target_Hypergeom	0.014	277.0
hsa00760	Target_NonCentral	0.011	277.5
hsa00760	Target_Hypergeom	0.003	277.5
hsa03050	Target_Hypergeom	0.001	277.5
hsa00053	Target_Hypergeom	0.055	277.5
hsa00053	Target_NonCentral	0.075	277.5
hsa00040	Target_NonCentral	0.081	278.0
hsa00250	Target_NonCentral	0.052	278.25
hsa00071	Target_NonCentral	0.029	278.5
hsa00250	Target_Hypergeom	0.016	278.5
hsa00040	Target_Hypergeom	0.062	278.5
hsa00071	Target_Hypergeom	0.018	278.75
hsa00640	Target_Hypergeom	0.022	279.0
hsa03022	Target_Hypergeom	0.0	279.0
hsa00500	Target_Hypergeom	0.018	279.0
hsa00640	Target_NonCentral	0.06	279.0
hsa00500	Target_NonCentral	0.025	279.0
hsa00100	Target_Hypergeom	0.078	279.5
hsa00120	Target_Hypergeom	0.081	279.5
hsa00061	Target_Hypergeom	0.048	279.5
hsa04740	Target_Hypergeom	0.0	279.5
hsa04740	Target_NonCentral	0.0	279.5
hsa00120	Target_NonCentral	0.05	279.5
hsa00260	Target_NonCentral	0.005	279.5
hsa00061	Target_NonCentral	0.043	279.5
hsa00100	Target_NonCentral	0.081	279.5
hsa00670	Target_Hypergeom	0.057	279.75
hsa00670	Target_NonCentral	0.058	279.75
hsa00260	Target_Hypergeom	0.0	279.75
hsa00790	Target_Hypergeom	0.027	280.0
hsa00790	Target_NonCentral	0.041	280.0
hsa00513	Target_NonCentral	0.008	280.0
hsa00513	Target_Hypergeom	0.0	280.5
hsa00592	Target_Hypergeom	0.026	280.5
hsa00592	Target_NonCentral	0.04	280.5
hsa00030	Target_Hypergeom	0.017	281.0
hsa00030	Target_NonCentral	0.041	281.0
hsa03010	Target_NonCentral	0.033	281.0
hsa00062	Target_NonCentral	0.015	281.5
hsa00524	Target_NonCentral	0.028	281.5
hsa00900	Target_NonCentral	0.046	281.5
hsa00410	Target_NonCentral	0.036	281.5
hsa00280	Target_Hypergeom	0.002	281.5
hsa00532	Target_NonCentral	0.039	281.5
hsa00532	Target_Hypergeom	0.029	281.5
hsa00062	Target_Hypergeom	0.006	281.5
hsa00280	Target_NonCentral	0.031	281.5
hsa00410	Target_Hypergeom	0.026	281.5
hsa00524	Target_Hypergeom	0.054	281.5
hsa00900	Target_Hypergeom	0.038	281.5
hsa00450	Target_Hypergeom	0.003	282.0
hsa03010	Target_Hypergeom	0.024	282.0
hsa05033	Target_NonCentral	0.007	282.0
hsa00450	Target_NonCentral	0.003	282.0
hsa00190	Target_NonCentral	0.0	282.0
hsa03008	Target_NonCentral	0.018	282.25
hsa00630	Target_NonCentral	0.019	282.25
hsa00630	Target_Hypergeom	0.003	282.25
hsa00533	Target_Hypergeom	0.005	282.25
hsa00533	Target_NonCentral	0.006	282.25
hsa00770	Target_Hypergeom	0.009	282.5
hsa00770	Target_NonCentral	0.011	282.5
hsa05033	Target_Hypergeom	0.002	282.5
hsa00604	Target_Hypergeom	0.007	283.0
hsa00604	Target_NonCentral	0.008	283.0
hsa00650	Target_NonCentral	0.023	283.0
hsa04130	Target_NonCentral	0.006	283.0
hsa04136	Target_NonCentral	0.003	283.0
hsa03450	Target_NonCentral	0.013	283.0
hsa00650	Target_Hypergeom	0.009	283.0
hsa04130	Target_Hypergeom	0.002	283.0
hsa04136	Target_Hypergeom	0.0	283.0
hsa03450	Target_Hypergeom	0.005	283.0
hsa00603	Target_NonCentral	0.029	283.25
hsa00603	Target_Hypergeom	0.027	283.25
hsa00534	Target_Hypergeom	0.007	283.5
hsa00515	Target_Hypergeom	0.0	283.5
hsa00601	Target_Hypergeom	0.001	283.5
hsa03008	Target_Hypergeom	0.0	283.5
hsa00360	Target_Hypergeom	0.005	283.5
hsa00601	Target_NonCentral	0.003	283.5
hsa00360	Target_NonCentral	0.01	283.5
hsa00515	Target_NonCentral	0.004	283.5
hsa00534	Target_NonCentral	0.019	283.5
hsa00130	Target_Hypergeom	0.002	283.5
hsa00190	Target_Hypergeom	0.0	283.5
hsa00130	Target_NonCentral	0.002	283.5
hsa00340	Target_NonCentral	0.023	283.75
hsa00340	Target_Hypergeom	0.016	283.75
hsa00232	Target_Hypergeom	0.009	284.0
hsa00232	Target_NonCentral	0.018	284.0
hsa00970	Target_Hypergeom	0.0	284.5
hsa00750	Target_Hypergeom	0.032	284.5
hsa00910	Target_Hypergeom	0.0	284.5
hsa04744	Target_Hypergeom	0.001	284.5
hsa00970	Target_NonCentral	0.0	284.5
hsa00750	Target_NonCentral	0.028	284.5
hsa00910	Target_NonCentral	0.0	284.5
hsa04744	Target_NonCentral	0.003	284.5
hsa00740	Target_NonCentral	0.008	285.0
hsa03060	Target_Hypergeom	0.008	285.0
hsa00740	Target_Hypergeom	0.0	285.0
hsa03060	Target_NonCentral	0.015	285.0
hsa00730	Target_NonCentral	0.005	286.0
hsa00440	Target_NonCentral	0.039	286.0
hsa01210	Target_NonCentral	0.001	286.0
hsa00531	Target_NonCentral	0.0	286.0
hsa00440	Target_Hypergeom	0.01	286.0
hsa01210	Target_Hypergeom	0.001	286.0
hsa00531	Target_Hypergeom	0.0	286.0
hsa00730	Target_Hypergeom	0.004	286.0
hsa00563	Target_NonCentral	0.0	286.5
hsa03020	Target_NonCentral	0.0	286.5
hsa00563	Target_Hypergeom	0.0	286.5
hsa03020	Target_Hypergeom	0.0	286.5
hsa04966	Target_Hypergeom	0.001	286.5
hsa04966	Target_NonCentral	0.002	286.5
hsa00920	Target_NonCentral	0.0	287.5
hsa00920	Target_Hypergeom	0.0	287.5
hsa00780	Target_NonCentral	0.018	288.0
hsa00780	Target_Hypergeom	0.003	288.0
hsa00290	Target_NonCentral	0.05	288.0
hsa00290	Target_Hypergeom	0.025	288.0
hsa00430	Target_Hypergeom	0.0	288.5
hsa04122	Target_NonCentral	0.0	288.5
hsa00400	Target_Hypergeom	0.0	288.5
hsa04122	Target_Hypergeom	0.0	288.5
hsa00400	Target_NonCentral	0.007	288.5
hsa00430	Target_NonCentral	0.004	288.5
hsa00785	Target_NonCentral	0.0	289.0
hsa00785	Target_Hypergeom	0.0	289.0
hsa00511	Target_Hypergeom	0.0	289.0
hsa00511	Target_NonCentral	0.0	289.0
