annotation_id	typeOfAnalysis	p_times	ranking
R-HSA-9013694	Target_Hypergeom	0.078	794.0
R-HSA-3214842	Target_Hypergeom	0.074	794.0
R-HSA-166658	Target_NonCentral	0.039	794.5
R-HSA-9006936	Target_NonCentral	0.015	794.5
R-HSA-199991	Target_NonCentral	0.061	794.5
R-HSA-5688426	Target_NonCentral	0.046	795.0
R-HSA-9656223	Target_NonCentral	0.011	795.0
R-HSA-1266695	Target_NonCentral	0.041	795.0
R-HSA-5663205	Target_NonCentral	0.071	795.5
R-HSA-8951936	Target_NonCentral	0.002	796.0
R-HSA-937041	Target_Hypergeom	0.118	796.0
R-HSA-418359	Target_Hypergeom	0.133	796.5
R-HSA-1059683	Target_NonCentral	0.07	796.5
R-HSA-187687	Target_NonCentral	0.034	797.0
R-HSA-8939211	Target_NonCentral	0.047	797.0
R-HSA-211859	Target_Hypergeom	0.166	798.0
R-HSA-198933	Target_NonCentral	0.105	798.5
R-HSA-9013507	Target_NonCentral	0.032	798.5
R-HSA-112040	Target_Hypergeom	0.073	798.75
R-HSA-9006931	Target_NonCentral	0.065	799.0
R-HSA-9663891	Target_Hypergeom	0.068	799.0
R-HSA-75153	Target_NonCentral	0.012	799.5
R-HSA-5607764	Target_Hypergeom	0.063	800.0
R-HSA-6791312	Target_NonCentral	0.116	800.0
R-HSA-9696270	Target_Hypergeom	0.06	800.25
R-HSA-3000480	Target_NonCentral	0.024	800.5
R-HSA-399955	Target_Hypergeom	0.083	800.75
R-HSA-2559583	Target_NonCentral	0.087	801.0
R-HSA-5654687	Target_NonCentral	0.02	801.0
R-HSA-6807004	Target_NonCentral	0.012	801.0
R-HSA-5693607	Target_NonCentral	0.07	801.0
R-HSA-9018678	Target_NonCentral	0.084	801.0
R-HSA-9683701	Target_NonCentral	0.061	801.0
R-HSA-109606	Target_NonCentral	0.109	802.0
R-HSA-5627117	Target_NonCentral	0.029	802.0
R-HSA-164952	Target_NonCentral	0.034	802.0
R-HSA-1592389	Target_NonCentral	0.046	802.0
R-HSA-5358351	Target_NonCentral	0.034	802.0
R-HSA-113510	Target_Hypergeom	0.156	802.25
R-HSA-194068	Target_Hypergeom	0.135	802.5
R-HSA-5357905	Target_NonCentral	0.102	802.5
R-HSA-2980766	Target_NonCentral	0.048	802.5
R-HSA-109581	Target_NonCentral	0.075	803.0
R-HSA-156580	Target_NonCentral	0.095	803.0
R-HSA-375276	Target_Hypergeom	0.197	803.0
R-HSA-4090294	Target_NonCentral	0.028	803.5
R-HSA-9664433	Target_Hypergeom	0.083	803.5
R-HSA-9662851	Target_Hypergeom	0.083	803.5
R-HSA-8950505	Target_NonCentral	0.027	804.0
R-HSA-447038	Target_Hypergeom	0.113	804.0
R-HSA-6804758	Target_NonCentral	0.019	805.0
R-HSA-198693	Target_NonCentral	0.032	805.0
R-HSA-198933	Target_Hypergeom	0.157	805.25
R-HSA-5579029	Target_NonCentral	0.09	805.5
R-HSA-198323	Target_NonCentral	0.068	805.5
R-HSA-9635486	Target_NonCentral	0.05	805.5
R-HSA-6804756	Target_NonCentral	0.098	806.5
R-HSA-1483249	Target_NonCentral	0.067	806.5
R-HSA-111447	Target_NonCentral	0.045	806.5
R-HSA-9020702	Target_NonCentral	0.037	807.0
R-HSA-8963899	Target_NonCentral	0.176	807.0
R-HSA-9020958	Target_Hypergeom	0.14	807.75
R-HSA-3299685	Target_Hypergeom	0.112	808.0
R-HSA-9648895	Target_NonCentral	0.05	808.0
R-HSA-1660499	Target_Hypergeom	0.077	808.25
R-HSA-2979096	Target_NonCentral	0.055	808.5
R-HSA-381771	Target_NonCentral	0.035	809.0
R-HSA-1793185	Target_NonCentral	0.026	809.5
R-HSA-4551638	Target_NonCentral	0.01	810.0
R-HSA-5675221	Target_Hypergeom	0.053	810.5
R-HSA-69620	Target_Hypergeom	0.213	810.5
R-HSA-983168	Target_NonCentral	0.042	810.5
R-HSA-209543	Target_NonCentral	0.015	810.5
R-HSA-9024446	Target_NonCentral	0.072	811.5
R-HSA-5607764	Target_NonCentral	0.01	811.5
R-HSA-8948216	Target_NonCentral	0.083	811.5
R-HSA-1236975	Target_NonCentral	0.114	812.0
R-HSA-4839726	Target_NonCentral	0.032	812.5
R-HSA-3247509	Target_NonCentral	0.032	812.5
R-HSA-449836	Target_Hypergeom	0.125	812.5
R-HSA-73894	Target_NonCentral	0.139	813.0
R-HSA-3108214	Target_Hypergeom	0.045	813.5
R-HSA-418360	Target_NonCentral	0.054	813.5
R-HSA-5610787	Target_NonCentral	0.022	813.5
R-HSA-162906	Target_NonCentral	0.015	813.5
R-HSA-449147	Target_NonCentral	0.219	814.0
R-HSA-8934593	Target_NonCentral	0.011	814.5
R-HSA-1234158	Target_NonCentral	0.041	814.5
R-HSA-5693568	Target_NonCentral	0.047	814.5
R-HSA-8939246	Target_NonCentral	0.028	814.5
R-HSA-5693554	Target_Hypergeom	0.162	814.5
R-HSA-8863678	Target_NonCentral	0.028	815.0
R-HSA-9018679	Target_NonCentral	0.003	815.0
R-HSA-8862803	Target_NonCentral	0.028	815.0
R-HSA-380994	Target_NonCentral	0.056	815.5
R-HSA-8853884	Target_NonCentral	0.02	815.5
R-HSA-9706574	Target_NonCentral	0.01	815.5
R-HSA-6783589	Target_NonCentral	0.076	815.5
R-HSA-111471	Target_Hypergeom	0.146	815.5
R-HSA-844456	Target_NonCentral	0.037	816.0
R-HSA-977606	Target_NonCentral	0.031	816.5
R-HSA-437239	Target_Hypergeom	0.08	816.75
R-HSA-9635486	Target_Hypergeom	0.123	817.25
R-HSA-399956	Target_NonCentral	0.013	818.0
R-HSA-5357801	Target_NonCentral	0.096	818.0
R-HSA-425407	Target_NonCentral	0.02	818.5
R-HSA-5621480	Target_Hypergeom	0.063	819.0
R-HSA-5693538	Target_NonCentral	0.107	819.0
R-HSA-2173795	Target_NonCentral	0.017	819.0
R-HSA-5693537	Target_NonCentral	0.044	819.5
R-HSA-199977	Target_NonCentral	0.029	819.5
R-HSA-418594	Target_Hypergeom	0.072	820.0
R-HSA-432142	Target_NonCentral	0.037	820.0
R-HSA-8863795	Target_NonCentral	0.016	820.0
R-HSA-196849	Target_NonCentral	0.03	820.5
R-HSA-205043	Target_NonCentral	0.02	821.0
R-HSA-140534	Target_NonCentral	0.095	821.0
R-HSA-373753	Target_NonCentral	0.029	821.0
R-HSA-5696399	Target_NonCentral	0.073	821.0
R-HSA-9704646	Target_Hypergeom	0.179	821.75
R-HSA-9675136	Target_Hypergeom	0.179	821.75
R-HSA-9704331	Target_Hypergeom	0.179	821.75
R-HSA-9701193	Target_Hypergeom	0.179	821.75
R-HSA-1236974	Target_NonCentral	0.082	822.0
R-HSA-445095	Target_NonCentral	0.054	822.5
R-HSA-5357956	Target_NonCentral	0.099	823.0
R-HSA-5696398	Target_NonCentral	0.071	823.5
R-HSA-9009391	Target_NonCentral	0.039	823.5
R-HSA-453279	Target_NonCentral	0.156	824.5
R-HSA-3700989	Target_NonCentral	0.121	824.5
R-HSA-422085	Target_NonCentral	0.026	825.0
R-HSA-5654733	Target_NonCentral	0.028	825.0
R-HSA-918233	Target_Hypergeom	0.146	825.0
R-HSA-69273	Target_NonCentral	0.135	825.5
R-HSA-3214841	Target_NonCentral	0.032	825.5
R-HSA-189445	Target_NonCentral	0.047	825.5
R-HSA-74160	Target_NonCentral	0.143	826.0
R-HSA-5693538	Target_Hypergeom	0.146	826.0
R-HSA-156711	Target_NonCentral	0.123	826.0
R-HSA-5686938	Target_Hypergeom	0.158	826.5
R-HSA-9700645	Target_Hypergeom	0.12	826.5
R-HSA-8853338	Target_Hypergeom	0.052	827.0
R-HSA-1362277	Target_NonCentral	0.041	827.0
R-HSA-8952158	Target_NonCentral	0.032	827.0
R-HSA-5655332	Target_Hypergeom	0.052	827.0
R-HSA-209560	Target_NonCentral	0.007	827.0
R-HSA-416572	Target_NonCentral	0.016	827.5
R-HSA-1810476	Target_NonCentral	0.025	827.5
R-HSA-418359	Target_NonCentral	0.055	827.5
R-HSA-9664323	Target_NonCentral	0.016	828.0
R-HSA-15869	Target_NonCentral	0.075	828.0
R-HSA-8964011	Target_Hypergeom	0.106	828.0
R-HSA-211981	Target_NonCentral	0.13	828.5
R-HSA-391251	Target_NonCentral	0.009	828.5
R-HSA-8876198	Target_NonCentral	0.032	829.0
R-HSA-1630316	Target_NonCentral	0.024	829.0
R-HSA-5663220	Target_NonCentral	0.047	829.0
R-HSA-390471	Target_Hypergeom	0.065	829.5
R-HSA-9007101	Target_NonCentral	0.023	829.5
R-HSA-5675482	Target_NonCentral	0.119	829.5
R-HSA-5213460	Target_NonCentral	0.119	829.5
R-HSA-201722	Target_NonCentral	0.037	830.5
R-HSA-9702518	Target_NonCentral	0.002	831.0
R-HSA-5654727	Target_NonCentral	0.024	831.0
R-HSA-5693567	Target_NonCentral	0.106	831.0
R-HSA-9018677	Target_NonCentral	0.09	831.5
R-HSA-71406	Target_NonCentral	0.034	833.0
R-HSA-2173789	Target_NonCentral	0.015	833.0
R-HSA-3232142	Target_NonCentral	0.014	833.0
R-HSA-5621481	Target_NonCentral	0.008	833.0
R-HSA-114508	Target_NonCentral	0.026	833.0
R-HSA-212436	Target_NonCentral	0.142	833.5
R-HSA-167044	Target_NonCentral	0.043	833.5
R-HSA-390466	Target_NonCentral	0.006	834.0
R-HSA-168638	Target_Hypergeom	0.142	834.0
R-HSA-162587	Target_NonCentral	0.028	834.5
R-HSA-2565942	Target_NonCentral	0.057	834.5
R-HSA-8852276	Target_Hypergeom	0.056	834.75
R-HSA-6804759	Target_NonCentral	0.031	835.0
R-HSA-196854	Target_NonCentral	0.053	835.0
R-HSA-202427	Target_NonCentral	0.12	835.0
R-HSA-5693532	Target_NonCentral	0.117	835.0
R-HSA-73857	Target_NonCentral	0.136	835.5
R-HSA-114452	Target_NonCentral	0.086	835.5
R-HSA-9683701	Target_Hypergeom	0.113	835.75
R-HSA-9005891	Target_NonCentral	0.011	836.0
R-HSA-9697154	Target_NonCentral	0.011	836.0
R-HSA-9005895	Target_NonCentral	0.011	836.0
R-HSA-112411	Target_NonCentral	0.021	836.0
R-HSA-9675151	Target_NonCentral	0.011	836.0
R-HSA-446203	Target_NonCentral	0.022	836.5
R-HSA-5689880	Target_NonCentral	0.026	836.5
R-HSA-8939245	Target_NonCentral	0.014	837.0
R-HSA-597592	Target_NonCentral	0.025	837.0
R-HSA-9662834	Target_NonCentral	0.022	837.0
R-HSA-5663220	Target_Hypergeom	0.077	837.5
R-HSA-8939242	Target_NonCentral	0.019	837.5
R-HSA-4615885	Target_Hypergeom	0.112	837.75
R-HSA-5693567	Target_Hypergeom	0.145	838.0
R-HSA-8866910	Target_NonCentral	0.019	838.5
R-HSA-195258	Target_NonCentral	0.051	839.0
R-HSA-2187338	Target_NonCentral	0.064	839.0
R-HSA-2132295	Target_NonCentral	0.068	839.0
R-HSA-397795	Target_NonCentral	0.019	839.0
R-HSA-6804760	Target_NonCentral	0.018	839.0
R-HSA-597592	Target_Hypergeom	0.059	839.5
R-HSA-9664873	Target_NonCentral	0.027	839.5
R-HSA-5668599	Target_Hypergeom	0.094	839.75
R-HSA-418885	Target_NonCentral	0.016	840.0
R-HSA-5654736	Target_Hypergeom	0.038	840.5
R-HSA-69615	Target_NonCentral	0.061	840.5
R-HSA-1250196	Target_NonCentral	0.007	840.5
R-HSA-5218859	Target_NonCentral	0.156	840.5
R-HSA-5696395	Target_NonCentral	0.038	841.0
R-HSA-400685	Target_NonCentral	0.004	841.5
R-HSA-2995410	Target_NonCentral	0.048	842.5
R-HSA-1266695	Target_Hypergeom	0.092	842.5
R-HSA-380108	Target_NonCentral	0.15	843.0
R-HSA-4086400	Target_NonCentral	0.009	843.5
R-HSA-9022537	Target_Hypergeom	0.093	843.5
R-HSA-1168372	Target_NonCentral	0.024	844.0
R-HSA-416700	Target_NonCentral	0.037	844.0
R-HSA-2172127	Target_Hypergeom	0.105	844.0
R-HSA-9665686	Target_NonCentral	0.006	844.5
R-HSA-202131	Target_NonCentral	0.02	844.5
R-HSA-69473	Target_Hypergeom	0.118	844.75
R-HSA-6802948	Target_NonCentral	0.006	845.0
R-HSA-936964	Target_Hypergeom	0.106	845.25
R-HSA-264870	Target_NonCentral	0.007	845.5
R-HSA-69563	Target_NonCentral	0.036	845.5
R-HSA-69580	Target_NonCentral	0.036	845.5
R-HSA-180786	Target_Hypergeom	0.156	846.0
R-HSA-3301854	Target_NonCentral	0.056	846.5
R-HSA-2559582	Target_NonCentral	0.025	846.5
R-HSA-5687128	Target_NonCentral	0.02	847.5
R-HSA-74158	Target_NonCentral	0.013	847.5
R-HSA-749476	Target_NonCentral	0.013	847.5
R-HSA-2173788	Target_NonCentral	0.011	848.0
R-HSA-5673000	Target_NonCentral	0.029	848.5
R-HSA-4086398	Target_Hypergeom	0.063	848.5
R-HSA-392499	Target_NonCentral	0.051	849.0
R-HSA-5686938	Target_NonCentral	0.106	849.0
R-HSA-3906995	Target_NonCentral	0.006	849.5
R-HSA-450531	Target_NonCentral	0.02	849.5
R-HSA-912694	Target_Hypergeom	0.209	849.5
R-HSA-112399	Target_Hypergeom	0.047	849.75
R-HSA-2871837	Target_NonCentral	0.014	850.0
R-HSA-5626467	Target_NonCentral	0.005	850.5
R-HSA-975634	Target_NonCentral	0.092	851.0
R-HSA-5696400	Target_Hypergeom	0.137	851.25
R-HSA-2179392	Target_NonCentral	0.001	851.5
R-HSA-373080	Target_NonCentral	0.042	851.5
R-HSA-5696394	Target_NonCentral	0.018	851.5
R-HSA-70326	Target_Hypergeom	0.116	852.0
R-HSA-3301854	Target_Hypergeom	0.092	852.25
R-HSA-3858494	Target_Hypergeom	0.055	852.5
R-HSA-69206	Target_NonCentral	0.144	853.0
R-HSA-2559586	Target_NonCentral	0.065	853.0
R-HSA-69473	Target_NonCentral	0.063	853.0
R-HSA-189483	Target_NonCentral	0.038	853.5
R-HSA-6781827	Target_NonCentral	0.064	853.5
R-HSA-69242	Target_NonCentral	0.139	853.5
R-HSA-9609523	Target_Hypergeom	0.059	853.75
R-HSA-5625900	Target_NonCentral	0.012	854.0
R-HSA-9646399	Target_NonCentral	0.006	854.0
R-HSA-446388	Target_NonCentral	0.031	854.0
R-HSA-3928664	Target_Hypergeom	0.101	854.25
R-HSA-3371378	Target_NonCentral	0.095	854.5
R-HSA-5627123	Target_NonCentral	0.017	854.5
R-HSA-5218900	Target_NonCentral	0.095	854.5
R-HSA-69416	Target_NonCentral	0.095	854.5
R-HSA-5674135	Target_NonCentral	0.006	855.0
R-HSA-5654732	Target_Hypergeom	0.047	855.25
R-HSA-549127	Target_Hypergeom	0.02	855.5
R-HSA-9706574	Target_Hypergeom	0.06	855.5
R-HSA-918233	Target_NonCentral	0.048	855.5
R-HSA-6809371	Target_NonCentral	0.065	855.5
R-HSA-6783310	Target_NonCentral	0.024	855.5
R-HSA-1358803	Target_NonCentral	0.02	856.0
R-HSA-202403	Target_Hypergeom	0.128	857.0
R-HSA-5205647	Target_Hypergeom	0.082	857.5
R-HSA-2892247	Target_NonCentral	0.045	858.0
R-HSA-4615885	Target_NonCentral	0.047	859.0
R-HSA-69275	Target_NonCentral	0.064	859.0
R-HSA-2559580	Target_NonCentral	0.042	859.0
R-HSA-936440	Target_Hypergeom	0.072	859.25
R-HSA-844455	Target_NonCentral	0.0	859.5
R-HSA-5620971	Target_NonCentral	0.067	860.0
R-HSA-5696399	Target_Hypergeom	0.108	860.25
R-HSA-450321	Target_NonCentral	0.041	860.5
R-HSA-8857538	Target_NonCentral	0.013	860.5
R-HSA-3781865	Target_NonCentral	0.004	860.5
R-HSA-5656169	Target_Hypergeom	0.123	860.75
R-HSA-110313	Target_NonCentral	0.068	861.0
R-HSA-5619115	Target_NonCentral	0.03	861.0
R-HSA-3232118	Target_NonCentral	0.016	861.5
R-HSA-70263	Target_NonCentral	0.08	861.5
R-HSA-110056	Target_NonCentral	0.017	862.0
R-HSA-190236	Target_Hypergeom	0.051	863.0
R-HSA-8876384	Target_NonCentral	0.006	863.0
R-HSA-9637690	Target_NonCentral	0.018	863.0
R-HSA-110313	Target_Hypergeom	0.125	863.0
R-HSA-5654708	Target_Hypergeom	0.035	863.25
R-HSA-1912422	Target_NonCentral	0.01	864.0
R-HSA-9634285	Target_NonCentral	0.01	864.5
R-HSA-5576891	Target_Hypergeom	0.049	864.75
R-HSA-69541	Target_Hypergeom	0.044	865.0
R-HSA-72163	Target_NonCentral	0.073	865.0
R-HSA-447038	Target_NonCentral	0.049	865.0
R-HSA-196025	Target_NonCentral	0.009	865.5
R-HSA-453274	Target_NonCentral	0.067	866.0
R-HSA-8936459	Target_NonCentral	0.009	866.0
R-HSA-110373	Target_Hypergeom	0.141	866.0
R-HSA-3134963	Target_NonCentral	0.025	867.0
R-HSA-5693565	Target_NonCentral	0.043	867.5
R-HSA-422085	Target_Hypergeom	0.071	868.0
R-HSA-390471	Target_NonCentral	0.017	868.0
R-HSA-9032500	Target_Hypergeom	0.088	868.25
R-HSA-445355	Target_Hypergeom	0.087	868.5
R-HSA-381070	Target_NonCentral	0.029	868.5
R-HSA-171319	Target_NonCentral	0.008	869.0
R-HSA-5696400	Target_NonCentral	0.078	869.0
R-HSA-5693554	Target_NonCentral	0.064	869.0
R-HSA-9018683	Target_NonCentral	0.02	869.5
R-HSA-9025094	Target_NonCentral	0.02	869.5
R-HSA-9707587	Target_NonCentral	0.016	869.5
R-HSA-1234174	Target_NonCentral	0.028	870.0
R-HSA-6806667	Target_NonCentral	0.086	870.5
R-HSA-9675135	Target_Hypergeom	0.151	870.5
R-HSA-9013973	Target_Hypergeom	0.091	870.5
R-HSA-5627123	Target_Hypergeom	0.046	870.5
R-HSA-5668541	Target_NonCentral	0.089	871.0
R-HSA-8853659	Target_Hypergeom	0.052	871.0
R-HSA-5654726	Target_NonCentral	0.02	871.5
R-HSA-8956321	Target_NonCentral	0.019	871.5
R-HSA-199991	Target_Hypergeom	0.078	872.0
R-HSA-5685938	Target_NonCentral	0.054	872.0
R-HSA-8964043	Target_NonCentral	0.097	872.0
R-HSA-2142770	Target_NonCentral	0.004	872.5
R-HSA-5693606	Target_NonCentral	0.043	872.5
R-HSA-3371497	Target_NonCentral	0.015	873.0
R-HSA-2428933	Target_NonCentral	0.015	873.0
R-HSA-162599	Target_NonCentral	0.027	873.0
R-HSA-8849932	Target_NonCentral	0.064	873.5
R-HSA-5656121	Target_Hypergeom	0.09	873.75
R-HSA-5685938	Target_Hypergeom	0.111	874.0
R-HSA-5669034	Target_NonCentral	0.018	874.5
R-HSA-6804114	Target_NonCentral	0.074	874.5
R-HSA-112310	Target_NonCentral	0.057	874.5
R-HSA-8852135	Target_NonCentral	0.024	874.5
R-HSA-8854691	Target_Hypergeom	0.099	874.75
R-HSA-9694548	Target_NonCentral	0.022	875.0
R-HSA-9637690	Target_Hypergeom	0.062	875.0
R-HSA-201451	Target_Hypergeom	0.068	875.0
R-HSA-5693565	Target_Hypergeom	0.069	875.5
R-HSA-446107	Target_NonCentral	0.014	875.5
R-HSA-917937	Target_NonCentral	0.028	875.5
R-HSA-75815	Target_NonCentral	0.007	876.0
R-HSA-5663213	Target_NonCentral	0.007	876.0
R-HSA-1181150	Target_NonCentral	0.018	876.5
R-HSA-1963642	Target_NonCentral	0.002	876.5
R-HSA-5654743	Target_Hypergeom	0.052	876.5
R-HSA-6785631	Target_NonCentral	0.008	877.0
R-HSA-8941333	Target_NonCentral	0.006	877.0
R-HSA-190873	Target_NonCentral	0.009	877.5
R-HSA-9027604	Target_NonCentral	0.0	877.5
R-HSA-8939902	Target_NonCentral	0.006	877.5
R-HSA-2028269	Target_Hypergeom	0.076	877.75
R-HSA-1502540	Target_Hypergeom	0.05	878.25
R-HSA-5607763	Target_NonCentral	0.012	878.5
R-HSA-9690406	Target_NonCentral	0.03	879.0
R-HSA-418597	Target_NonCentral	0.019	879.0
R-HSA-3214847	Target_NonCentral	0.009	879.0
R-HSA-179812	Target_NonCentral	0.023	879.5
R-HSA-1483255	Target_Hypergeom	0.048	880.0
R-HSA-1474151	Target_Hypergeom	0.063	880.0
R-HSA-2559584	Target_NonCentral	0.023	880.5
R-HSA-72172	Target_NonCentral	0.064	881.0
R-HSA-9013973	Target_NonCentral	0.029	881.0
R-HSA-73893	Target_NonCentral	0.083	881.5
R-HSA-392154	Target_NonCentral	0.002	881.5
R-HSA-9617324	Target_Hypergeom	0.058	881.75
R-HSA-5685942	Target_NonCentral	0.107	882.0
R-HSA-5693606	Target_Hypergeom	0.067	882.0
R-HSA-8978868	Target_Hypergeom	0.11	882.0
R-HSA-9645723	Target_NonCentral	0.047	882.0
R-HSA-975110	Target_Hypergeom	0.096	882.5
R-HSA-3928664	Target_NonCentral	0.049	882.5
R-HSA-180336	Target_NonCentral	0.021	883.0
R-HSA-9020558	Target_NonCentral	0.019	883.0
R-HSA-8939247	Target_NonCentral	0.005	883.0
R-HSA-69481	Target_NonCentral	0.119	883.5
R-HSA-6803204	Target_NonCentral	0.08	883.5
R-HSA-75205	Target_NonCentral	0.003	883.5
R-HSA-5602498	Target_Hypergeom	0.158	883.75
R-HSA-167044	Target_Hypergeom	0.085	883.75
R-HSA-212718	Target_NonCentral	0.004	884.0
R-HSA-5621575	Target_NonCentral	0.013	884.5
R-HSA-442742	Target_Hypergeom	0.072	884.75
R-HSA-381676	Target_NonCentral	0.013	885.0
R-HSA-447041	Target_NonCentral	0.026	885.0
R-HSA-5656169	Target_NonCentral	0.057	885.5
R-HSA-110312	Target_Hypergeom	0.092	886.0
R-HSA-8875360	Target_NonCentral	0.002	886.0
R-HSA-499943	Target_NonCentral	0.052	886.5
R-HSA-3304349	Target_NonCentral	0.008	886.5
R-HSA-1912408	Target_NonCentral	0.013	886.5
R-HSA-6804115	Target_NonCentral	0.048	887.0
R-HSA-3214842	Target_NonCentral	0.007	887.0
R-HSA-9020958	Target_NonCentral	0.037	887.0
R-HSA-140877	Target_Hypergeom	0.172	887.5
R-HSA-1679131	Target_Hypergeom	0.112	887.5
R-HSA-1855204	Target_NonCentral	0.057	887.5
R-HSA-9013405	Target_Hypergeom	0.04	887.75
R-HSA-68875	Target_NonCentral	0.049	888.0
R-HSA-5619507	Target_NonCentral	0.062	888.0
R-HSA-5617472	Target_NonCentral	0.062	888.0
R-HSA-5663213	Target_Hypergeom	0.036	888.0
R-HSA-5654738	Target_Hypergeom	0.042	888.25
R-HSA-68877	Target_NonCentral	0.062	888.5
R-HSA-6803211	Target_NonCentral	0.065	888.5
R-HSA-111471	Target_NonCentral	0.058	888.5
R-HSA-1234176	Target_NonCentral	0.007	889.0
R-HSA-74158	Target_Hypergeom	0.03	889.25
R-HSA-749476	Target_Hypergeom	0.03	889.25
R-HSA-5358565	Target_Hypergeom	0.137	889.25
R-HSA-879415	Target_NonCentral	0.024	889.5
R-HSA-8939236	Target_NonCentral	0.002	890.0
R-HSA-201451	Target_NonCentral	0.017	890.0
R-HSA-9701193	Target_NonCentral	0.067	890.5
R-HSA-9704646	Target_NonCentral	0.067	890.5
R-HSA-9704331	Target_NonCentral	0.067	890.5
R-HSA-9675136	Target_NonCentral	0.067	890.5
R-HSA-5339562	Target_Hypergeom	0.043	890.75
R-HSA-9700645	Target_NonCentral	0.023	891.0
R-HSA-5638302	Target_NonCentral	0.004	891.0
R-HSA-5638303	Target_NonCentral	0.004	891.0
R-HSA-977068	Target_NonCentral	0.012	891.5
R-HSA-5602498	Target_NonCentral	0.101	892.0
R-HSA-1963640	Target_NonCentral	0.0	892.0
R-HSA-977225	Target_Hypergeom	0.035	892.0
R-HSA-202433	Target_Hypergeom	0.158	892.5
R-HSA-5632684	Target_NonCentral	0.023	892.5
R-HSA-9620244	Target_Hypergeom	0.058	893.0
R-HSA-9648025	Target_NonCentral	0.053	893.0
R-HSA-73894	Target_Hypergeom	0.147	893.0
R-HSA-3214858	Target_Hypergeom	0.003	893.25
R-HSA-3304351	Target_NonCentral	0.006	893.5
R-HSA-1169408	Target_Hypergeom	0.081	893.75
R-HSA-453274	Target_Hypergeom	0.102	894.0
R-HSA-193692	Target_Hypergeom	0.129	894.5
R-HSA-74752	Target_Hypergeom	0.035	894.75
R-HSA-72203	Target_NonCentral	0.089	895.0
R-HSA-73980	Target_Hypergeom	0.048	895.5
R-HSA-180024	Target_NonCentral	0.019	896.0
R-HSA-198753	Target_Hypergeom	0.065	896.0
R-HSA-418597	Target_Hypergeom	0.051	896.25
R-HSA-975110	Target_NonCentral	0.033	896.5
R-HSA-391251	Target_Hypergeom	0.021	897.0
R-HSA-2187338	Target_Hypergeom	0.098	897.5
R-HSA-73933	Target_NonCentral	0.107	898.5
R-HSA-110373	Target_NonCentral	0.076	898.5
R-HSA-432142	Target_Hypergeom	0.066	898.75
R-HSA-176408	Target_NonCentral	0.034	899.0
R-HSA-187687	Target_Hypergeom	0.06	899.25
R-HSA-8877330	Target_NonCentral	0.005	899.5
R-HSA-8985947	Target_Hypergeom	0.112	899.75
R-HSA-69481	Target_Hypergeom	0.149	900.0
R-HSA-5625740	Target_NonCentral	0.02	900.0
R-HSA-5658442	Target_NonCentral	0.015	900.0
R-HSA-390466	Target_Hypergeom	0.022	900.25
R-HSA-9646399	Target_Hypergeom	0.025	900.5
R-HSA-453276	Target_NonCentral	0.091	900.5
R-HSA-174143	Target_NonCentral	0.091	900.5
R-HSA-1169410	Target_Hypergeom	0.127	901.0
R-HSA-8849473	Target_NonCentral	0.019	901.0
R-HSA-5633008	Target_NonCentral	0.073	901.5
R-HSA-448706	Target_NonCentral	0.065	901.5
R-HSA-5603041	Target_Hypergeom	0.152	901.75
R-HSA-8941858	Target_Hypergeom	0.026	902.0
R-HSA-69278	Target_NonCentral	0.143	902.5
R-HSA-912694	Target_NonCentral	0.097	903.0
R-HSA-5603041	Target_NonCentral	0.099	903.0
R-HSA-2980767	Target_NonCentral	0.08	903.5
R-HSA-9694635	Target_Hypergeom	0.048	903.5
R-HSA-1500620	Target_NonCentral	0.018	903.5
R-HSA-8948751	Target_NonCentral	0.024	903.5
R-HSA-2168880	Target_Hypergeom	0.158	903.75
R-HSA-9020933	Target_NonCentral	0.035	904.0
R-HSA-68911	Target_NonCentral	0.092	904.0
R-HSA-196849	Target_Hypergeom	0.051	904.0
R-HSA-450341	Target_NonCentral	0.002	904.5
R-HSA-1296071	Target_NonCentral	0.023	904.5
R-HSA-909733	Target_NonCentral	0.186	904.5
R-HSA-9615710	Target_NonCentral	0.004	905.0
R-HSA-1566977	Target_NonCentral	0.013	905.0
R-HSA-1500620	Target_Hypergeom	0.034	906.0
R-HSA-109704	Target_Hypergeom	0.037	906.25
R-HSA-376176	Target_NonCentral	0.043	906.5
R-HSA-2500257	Target_NonCentral	0.073	907.0
R-HSA-8953750	Target_Hypergeom	0.188	907.25
R-HSA-5684264	Target_Hypergeom	0.06	907.25
R-HSA-9027283	Target_Hypergeom	0.149	907.5
R-HSA-196071	Target_NonCentral	0.113	907.5
R-HSA-5655862	Target_Hypergeom	0.086	907.75
R-HSA-8939902	Target_Hypergeom	0.026	907.75
R-HSA-3656532	Target_NonCentral	0.003	908.0
R-HSA-3304356	Target_NonCentral	0.003	908.0
R-HSA-9027277	Target_NonCentral	0.025	908.5
R-HSA-2586552	Target_NonCentral	0.06	908.5
R-HSA-2995383	Target_NonCentral	0.046	908.5
R-HSA-5250913	Target_NonCentral	0.012	909.0
R-HSA-9615710	Target_Hypergeom	0.022	909.5
R-HSA-6796648	Target_NonCentral	0.061	910.0
R-HSA-5673000	Target_Hypergeom	0.044	910.0
R-HSA-5696397	Target_Hypergeom	0.131	910.25
R-HSA-68882	Target_NonCentral	0.064	910.5
R-HSA-5357786	Target_NonCentral	0.018	911.0
R-HSA-180024	Target_Hypergeom	0.06	911.0
