annotation_id	typeOfAnalysis	p_times	ranking
hsa04930	TFs_Hypergeom	0.04	190.0
hsa01100	TFs_Hypergeom	0.0	190.0
hsa04914	TFs_Hypergeom	0.004	190.0
hsa04340	TFs_Hypergeom	0.025	190.0
hsa04140	TFs_Hypergeom	0.001	190.0
hsa04360	TFs_Hypergeom	0.0	190.0
hsa04978	TFs_Hypergeom	0.018	190.0
hsa04929	TFs_Hypergeom	0.016	190.0
hsa05340	TFs_Hypergeom	0.046	190.0
hsa04080	TFs_Hypergeom	0.0	190.0
hsa04330	TFs_Hypergeom	0.013	190.0
hsa04976	TFs_Hypergeom	0.002	190.0
hsa03410	Target_NonCentral	0.103	190.0
hsa03022	TFs_Hypergeom	0.04	190.0
hsa04740	TFs_Hypergeom	0.0	190.5
hsa05416	TFs_Hypergeom	0.0	190.5
hsa04666	TFs_Hypergeom	0.0	190.5
hsa00360	TFs_Hypergeom	0.0	190.5
hsa00970	TFs_Hypergeom	0.0	190.5
hsa00760	TFs_Hypergeom	0.0	190.5
hsa00860	TFs_Hypergeom	0.0	190.5
hsa00030	TFs_Hypergeom	0.0	190.5
hsa00534	TFs_Hypergeom	0.0	190.5
hsa00290	TFs_Hypergeom	0.0	190.5
hsa01210	TFs_Hypergeom	0.0	190.5
hsa03420	TFs_Hypergeom	0.0	190.5
hsa05204	TFs_Hypergeom	0.0	190.5
hsa04072	TFs_Hypergeom	0.0	190.5
hsa04540	TFs_Hypergeom	0.0	190.5
hsa00130	TFs_Hypergeom	0.0	190.5
hsa04670	TFs_Hypergeom	0.0	190.5
hsa00380	TFs_Hypergeom	0.0	190.5
hsa04260	TFs_Hypergeom	0.0	190.5
hsa05150	TFs_Hypergeom	0.0	190.5
hsa03030	TFs_Hypergeom	0.0	190.5
hsa04724	TFs_Hypergeom	0.0	190.5
hsa00591	Target_NonCentral	0.039	190.5
hsa00250	TFs_Hypergeom	0.0	190.5
hsa03015	TFs_Hypergeom	0.0	190.5
hsa00513	TFs_Hypergeom	0.0	190.5
hsa05322	TFs_Hypergeom	0.0	190.5
hsa00983	TFs_Hypergeom	0.0	190.5
hsa00770	TFs_Hypergeom	0.0	190.5
hsa00564	TFs_Hypergeom	0.0	190.5
hsa00450	TFs_Hypergeom	0.0	190.5
hsa03008	TFs_Hypergeom	0.0	190.5
hsa03410	TFs_Hypergeom	0.0	190.5
hsa00650	TFs_Hypergeom	0.0	190.5
hsa00640	TFs_Hypergeom	0.0	190.5
hsa04977	TFs_Hypergeom	0.0	190.5
hsa00140	TFs_Hypergeom	0.0	190.5
hsa00562	TFs_Hypergeom	0.0	190.5
hsa04150	TFs_Hypergeom	0.0	190.5
hsa05410	TFs_Hypergeom	0.0	190.5
hsa00565	TFs_Hypergeom	0.0	190.5
hsa00531	TFs_Hypergeom	0.0	190.5
hsa04270	TFs_Hypergeom	0.0	190.5
hsa00052	TFs_Hypergeom	0.0	190.5
hsa00340	TFs_Hypergeom	0.0	190.5
hsa05320	TFs_Hypergeom	0.0	190.5
hsa04975	TFs_Hypergeom	0.0	190.5
hsa04060	TFs_Hypergeom	0.0	190.5
hsa04973	TFs_Hypergeom	0.0	190.5
hsa03020	TFs_Hypergeom	0.0	190.5
hsa04020	TFs_Hypergeom	0.0	190.5
hsa00040	TFs_Hypergeom	0.0	190.5
hsa00532	TFs_Hypergeom	0.0	190.5
hsa00100	TFs_Hypergeom	0.0	190.5
hsa01040	TFs_Hypergeom	0.0	190.5
hsa00910	TFs_Hypergeom	0.0	190.5
hsa04120	TFs_Hypergeom	0.0	190.5
hsa03018	TFs_Hypergeom	0.0	190.5
hsa00980	TFs_Hypergeom	0.0	190.5
hsa00603	TFs_Hypergeom	0.0	190.5
hsa05100	TFs_Hypergeom	0.0	190.5
hsa04970	TFs_Hypergeom	0.0	190.5
hsa00400	TFs_Hypergeom	0.0	190.5
hsa00561	TFs_Hypergeom	0.0	190.5
hsa04142	TFs_Hypergeom	0.0	190.5
hsa00982	TFs_Hypergeom	0.0	190.5
hsa00270	TFs_Hypergeom	0.0	190.5
hsa04971	TFs_Hypergeom	0.0	190.5
hsa04972	TFs_Hypergeom	0.0	190.5
hsa04640	TFs_Hypergeom	0.0	190.5
hsa04726	TFs_Hypergeom	0.0	190.5
hsa04614	TFs_Hypergeom	0.0	190.5
hsa00591	TFs_Hypergeom	0.0	190.5
hsa04742	TFs_Hypergeom	0.0	190.5
hsa00563	TFs_Hypergeom	0.0	190.5
hsa00020	TFs_Hypergeom	0.0	190.5
hsa00010	TFs_Hypergeom	0.0	190.5
hsa04974	TFs_Hypergeom	0.0	190.5
hsa05414	TFs_Hypergeom	0.0	190.5
hsa00730	TFs_Hypergeom	0.0	190.5
hsa00590	TFs_Hypergeom	0.0	190.5
hsa00120	TFs_Hypergeom	0.0	190.5
hsa00061	TFs_Hypergeom	0.0	190.5
hsa04750	TFs_Hypergeom	0.0	190.5
hsa04960	TFs_Hypergeom	0.0	190.5
hsa00670	TFs_Hypergeom	0.0	190.5
hsa00920	TFs_Hypergeom	0.0	190.5
hsa00620	TFs_Hypergeom	0.0	190.5
hsa04122	TFs_Hypergeom	0.0	190.5
hsa04810	TFs_Hypergeom	0.0	190.5
hsa00430	TFs_Hypergeom	0.0	190.5
hsa04940	TFs_Hypergeom	0.0	190.5
hsa00630	TFs_Hypergeom	0.0	190.5
hsa04913	TFs_Hypergeom	0.0	190.5
hsa05144	TFs_Hypergeom	0.0	190.5
hsa00592	TFs_Hypergeom	0.0	190.5
hsa00330	TFs_Hypergeom	0.0	190.5
hsa04130	TFs_Hypergeom	0.0	190.5
hsa00260	TFs_Hypergeom	0.0	190.5
hsa00780	TFs_Hypergeom	0.0	190.5
hsa03450	TFs_Hypergeom	0.0	190.5
hsa00514	TFs_Hypergeom	0.0	190.5
hsa04215	TFs_Hypergeom	0.0	190.5
hsa04146	TFs_Hypergeom	0.0	190.5
hsa04514	TFs_Hypergeom	0.0	190.5
hsa05143	TFs_Hypergeom	0.0	190.5
hsa00350	TFs_Hypergeom	0.0	190.5
hsa02010	TFs_Hypergeom	0.0	190.5
hsa04611	TFs_Hypergeom	0.0	190.5
hsa05033	TFs_Hypergeom	0.0	190.5
hsa00232	TFs_Hypergeom	0.0	190.5
hsa01212	TFs_Hypergeom	0.0	190.5
hsa04721	TFs_Hypergeom	0.0	190.5
hsa04672	TFs_Hypergeom	0.0	190.5
hsa00500	TFs_Hypergeom	0.0	190.5
hsa05332	TFs_Hypergeom	0.0	190.5
hsa00515	TFs_Hypergeom	0.0	190.5
hsa00600	TFs_Hypergeom	0.0	190.5
hsa00511	TFs_Hypergeom	0.0	190.5
hsa03040	TFs_Hypergeom	0.0	190.5
hsa00062	TFs_Hypergeom	0.0	190.5
hsa04730	TFs_Hypergeom	0.0	190.5
hsa00830	TFs_Hypergeom	0.0	190.5
hsa00230	TFs_Hypergeom	0.0	190.5
hsa00053	TFs_Hypergeom	0.0	190.5
hsa03460	TFs_Hypergeom	0.0	190.5
hsa03010	TFs_Hypergeom	0.0	190.5
hsa00071	TFs_Hypergeom	0.0	190.5
hsa05110	TFs_Hypergeom	0.0	190.5
hsa00220	TFs_Hypergeom	0.0	190.5
hsa04727	TFs_Hypergeom	0.0	190.5
hsa05330	TFs_Hypergeom	0.0	190.5
hsa04723	TFs_Hypergeom	0.0	190.5
hsa00900	TFs_Hypergeom	0.0	190.5
hsa04664	TFs_Hypergeom	0.0	190.5
hsa00750	TFs_Hypergeom	0.0	190.5
hsa04979	TFs_Hypergeom	0.0	190.5
hsa05032	TFs_Hypergeom	0.0	190.5
hsa00601	TFs_Hypergeom	0.0	190.5
hsa04966	TFs_Hypergeom	0.0	190.5
hsa03430	TFs_Hypergeom	0.0	190.5
hsa03440	TFs_Hypergeom	0.0	190.5
hsa03060	TFs_Hypergeom	0.0	190.5
hsa00512	TFs_Hypergeom	0.0	190.5
hsa03050	TFs_Hypergeom	0.0	190.5
hsa04061	TFs_Hypergeom	0.0	190.5
hsa04512	TFs_Hypergeom	0.0	190.5
hsa00280	TFs_Hypergeom	0.0	190.5
hsa04744	TFs_Hypergeom	0.0	190.5
hsa00240	TFs_Hypergeom	0.0	190.5
hsa00510	TFs_Hypergeom	0.0	190.5
hsa04923	TFs_Hypergeom	0.0	190.5
hsa01200	TFs_Hypergeom	0.0	190.5
hsa04015	TFs_Hypergeom	0.0	190.5
hsa00051	TFs_Hypergeom	0.0	190.5
hsa03013	TFs_Hypergeom	0.0	190.5
hsa00790	TFs_Hypergeom	0.0	190.5
hsa00740	TFs_Hypergeom	0.0	190.5
hsa04136	TFs_Hypergeom	0.0	190.5
hsa00524	TFs_Hypergeom	0.0	190.5
hsa01240	TFs_Hypergeom	0.0	190.5
hsa05310	TFs_Hypergeom	0.0	190.5
hsa04145	TFs_Hypergeom	0.0	190.5
hsa04964	TFs_Hypergeom	0.0	190.5
hsa00604	TFs_Hypergeom	0.0	190.5
hsa00440	TFs_Hypergeom	0.0	190.5
hsa00785	TFs_Hypergeom	0.0	190.5
hsa04070	TFs_Hypergeom	0.0	190.5
hsa01230	TFs_Hypergeom	0.0	190.5
hsa00480	TFs_Hypergeom	0.0	190.5
hsa00520	TFs_Hypergeom	0.0	190.5
hsa04610	TFs_Hypergeom	0.0	190.5
hsa00533	TFs_Hypergeom	0.0	190.5
hsa00190	TFs_Hypergeom	0.0	190.5
hsa00410	TFs_Hypergeom	0.0	190.5
hsa05206	Target_NonCentral	0.044	191.0
hsa05010	Target_Hypergeom	0.106	192.0
hsa04973	Target_Hypergeom	0.119	192.0
hsa04060	Target_NonCentral	0.191	193.0
hsa05150	Target_NonCentral	0.101	193.0
hsa00520	Target_NonCentral	0.031	193.5
hsa04972	Target_Hypergeom	0.058	193.5
hsa00510	Target_NonCentral	0.02	194.0
hsa00514	Target_NonCentral	0.007	194.0
hsa01040	Target_NonCentral	0.046	194.0
hsa05330	Target_NonCentral	0.163	194.0
hsa00240	Target_NonCentral	0.055	195.0
hsa04657	Target_NonCentral	0.103	195.0
hsa04723	Target_NonCentral	0.008	195.5
hsa04970	Target_Hypergeom	0.054	196.0
hsa05022	Target_Hypergeom	0.098	196.0
hsa04940	Target_NonCentral	0.152	197.0
hsa04720	Target_Hypergeom	0.108	197.75
hsa05014	Target_NonCentral	0.007	198.0
hsa05017	Target_Hypergeom	0.053	198.0
hsa04623	Target_Hypergeom	0.241	198.75
hsa04721	Target_NonCentral	0.035	199.0
hsa04146	Target_NonCentral	0.024	199.5
hsa00220	Target_NonCentral	0.009	200.0
hsa03013	Target_NonCentral	0.01	201.5
hsa05332	Target_NonCentral	0.112	203.0
hsa05322	Target_NonCentral	0.061	204.0
hsa04726	Target_Hypergeom	0.048	204.0
hsa00565	Target_NonCentral	0.034	204.0
hsa04978	Target_Hypergeom	0.068	205.0
hsa00220	Target_Hypergeom	0.061	205.0
hsa03420	Target_NonCentral	0.101	205.0
hsa00350	Target_NonCentral	0.086	205.0
hsa04613	Target_Hypergeom	0.07	207.0
hsa04964	Target_Hypergeom	0.07	208.0
hsa04724	Target_Hypergeom	0.064	208.0
hsa03440	Target_Hypergeom	0.1	208.0
hsa05204	Target_Hypergeom	0.154	209.25
hsa00010	Target_Hypergeom	0.154	211.0
hsa03460	Target_Hypergeom	0.111	211.0
hsa03410	Target_Hypergeom	0.171	212.0
hsa04623	Target_NonCentral	0.124	213.0
hsa04145	Target_Hypergeom	0.157	213.0
hsa00590	Target_Hypergeom	0.044	214.5
hsa05110	Target_Hypergeom	0.042	215.0
hsa03040	Target_NonCentral	0.057	215.0
hsa00051	Target_Hypergeom	0.086	216.0
hsa00600	Target_NonCentral	0.01	216.5
hsa05020	Target_Hypergeom	0.027	217.0
hsa04975	Target_NonCentral	0.073	217.0
hsa00562	Target_Hypergeom	0.073	219.0
hsa00860	Target_Hypergeom	0.09	219.0
hsa00020	Target_NonCentral	0.011	220.0
hsa04392	Target_Hypergeom	0.084	220.0
hsa00330	Target_Hypergeom	0.012	220.25
hsa05032	Target_Hypergeom	0.045	221.5
hsa00620	Target_Hypergeom	0.106	222.0
hsa00052	Target_Hypergeom	0.074	223.5
hsa04742	Target_NonCentral	0.008	224.5
hsa03430	Target_NonCentral	0.077	225.0
hsa04962	Target_Hypergeom	0.024	226.0
hsa00983	Target_Hypergeom	0.09	226.25
hsa00270	Target_Hypergeom	0.027	227.5
hsa00230	Target_Hypergeom	0.029	228.0
hsa04974	Target_Hypergeom	0.044	229.0
hsa00512	Target_NonCentral	0.026	229.5
hsa04975	Target_Hypergeom	0.09	230.0
hsa04141	Target_Hypergeom	0.039	231.0
hsa03430	Target_Hypergeom	0.112	231.5
hsa00591	Target_Hypergeom	0.037	231.75
hsa04614	Target_Hypergeom	0.042	232.5
hsa00514	Target_Hypergeom	0.007	235.0
hsa05150	Target_Hypergeom	0.101	237.0
hsa05168	Target_NonCentral	0.139	237.0
hsa05322	Target_Hypergeom	0.067	237.5
hsa03420	Target_Hypergeom	0.115	237.75
hsa01230	Target_Hypergeom	0.053	238.0
hsa00564	Target_Hypergeom	0.028	238.0
hsa03030	Target_Hypergeom	0.169	238.0
hsa04714	Target_Hypergeom	0.007	239.0
hsa01240	Target_Hypergeom	0.042	239.0
hsa00480	Target_Hypergeom	0.006	239.5
hsa01040	Target_Hypergeom	0.036	240.25
hsa03030	Target_NonCentral	0.119	240.5
hsa00980	Target_Hypergeom	0.113	241.5
hsa00561	Target_Hypergeom	0.007	242.0
hsa04260	Target_Hypergeom	0.007	242.0
hsa00760	Target_NonCentral	0.011	242.0
hsa00982	Target_Hypergeom	0.091	242.25
hsa00830	Target_Hypergeom	0.094	243.0
hsa05168	Target_Hypergeom	0.166	243.0
hsa04723	Target_Hypergeom	0.007	243.0
hsa05016	Target_Hypergeom	0.0	243.0
hsa00020	Target_Hypergeom	0.011	243.75
hsa04142	Target_Hypergeom	0.025	244.0
hsa01212	Target_Hypergeom	0.044	246.0
hsa00520	Target_Hypergeom	0.013	248.0
hsa05012	Target_Hypergeom	0.0	249.0
hsa05014	Target_Hypergeom	0.0	251.0
hsa04727	Target_Hypergeom	0.003	251.0
hsa00350	Target_Hypergeom	0.054	251.0
hsa00510	Target_Hypergeom	0.001	254.5
hsa03050	Target_NonCentral	0.0	255.5
hsa00380	Target_NonCentral	0.034	256.0
hsa00240	Target_Hypergeom	0.011	256.0
hsa00310	Target_Hypergeom	0.008	256.0
hsa01200	Target_Hypergeom	0.048	256.0
hsa04080	Target_Hypergeom	0.022	257.0
hsa05034	Target_Hypergeom	0.002	257.0
hsa04146	Target_Hypergeom	0.006	259.0
hsa00512	Target_Hypergeom	0.009	259.75
hsa03015	Target_Hypergeom	0.006	261.0
hsa00565	Target_Hypergeom	0.011	261.5
hsa01100	Target_Hypergeom	0.006	263.0
hsa03040	Target_Hypergeom	0.02	266.0
hsa03018	Target_Hypergeom	0.004	269.0
hsa04721	Target_Hypergeom	0.0	270.0
hsa00600	Target_Hypergeom	0.001	271.5
hsa04742	Target_Hypergeom	0.0	276.0
hsa03013	Target_Hypergeom	0.0	276.0
hsa03050	Target_Hypergeom	0.0	281.0
hsa00760	Target_Hypergeom	0.001	282.5
hsa03022	Target_NonCentral	0.008	286.0
hsa00500	Target_NonCentral	0.039	287.75
hsa00380	Target_Hypergeom	0.009	288.0
hsa00120	Target_Hypergeom	0.075	290.75
hsa00250	Target_NonCentral	0.048	290.75
hsa00120	Target_NonCentral	0.048	290.75
hsa00053	Target_Hypergeom	0.065	291.0
hsa00053	Target_NonCentral	0.092	291.0
hsa00061	Target_NonCentral	0.04	291.0
hsa00061	Target_Hypergeom	0.053	291.0
hsa00500	Target_Hypergeom	0.032	291.0
hsa00250	Target_Hypergeom	0.012	291.25
hsa00100	Target_Hypergeom	0.082	291.5
hsa00670	Target_Hypergeom	0.066	291.5
hsa00100	Target_NonCentral	0.095	291.5
hsa00670	Target_NonCentral	0.069	291.5
hsa04740	Target_NonCentral	0.0	291.5
hsa03022	Target_Hypergeom	0.0	292.0
hsa00040	Target_NonCentral	0.084	292.25
hsa00071	Target_Hypergeom	0.006	293.5
hsa00071	Target_NonCentral	0.044	293.5
hsa00640	Target_NonCentral	0.055	293.5
hsa00040	Target_Hypergeom	0.061	293.5
hsa00640	Target_Hypergeom	0.012	294.0
hsa04740	Target_Hypergeom	0.0	294.0
hsa00592	Target_Hypergeom	0.01	294.5
hsa00592	Target_NonCentral	0.028	294.5
hsa00513	Target_NonCentral	0.003	295.0
hsa00790	Target_NonCentral	0.036	296.0
hsa00790	Target_Hypergeom	0.012	296.0
hsa00513	Target_Hypergeom	0.0	296.0
hsa03010	Target_NonCentral	0.04	296.25
hsa00260	Target_NonCentral	0.004	297.0
hsa00260	Target_Hypergeom	0.0	297.0
hsa00030	Target_NonCentral	0.043	297.5
hsa05033	Target_NonCentral	0.015	297.5
hsa00030	Target_Hypergeom	0.016	297.5
hsa05033	Target_Hypergeom	0.001	297.75
hsa00450	Target_NonCentral	0.001	298.0
hsa00524	Target_NonCentral	0.063	298.0
hsa00532	Target_NonCentral	0.05	298.0
hsa00524	Target_Hypergeom	0.089	298.0
hsa03010	Target_Hypergeom	0.038	298.0
hsa00532	Target_Hypergeom	0.011	298.0
hsa00450	Target_Hypergeom	0.0	298.0
hsa00062	Target_NonCentral	0.008	299.0
hsa00280	Target_NonCentral	0.017	299.0
hsa00410	Target_NonCentral	0.042	299.0
hsa00062	Target_Hypergeom	0.002	299.0
hsa00410	Target_Hypergeom	0.013	299.0
hsa00280	Target_Hypergeom	0.0	299.5
hsa00533	Target_Hypergeom	0.008	300.0
hsa00190	Target_NonCentral	0.0	300.0
hsa00533	Target_NonCentral	0.015	300.0
hsa04136	Target_NonCentral	0.001	300.0
hsa04136	Target_Hypergeom	0.0	300.0
hsa00603	Target_NonCentral	0.044	300.5
hsa00130	Target_NonCentral	0.003	300.5
hsa00604	Target_NonCentral	0.023	300.5
hsa00130	Target_Hypergeom	0.004	300.5
hsa00604	Target_Hypergeom	0.01	300.5
hsa00603	Target_Hypergeom	0.029	300.5
hsa00900	Target_Hypergeom	0.029	301.0
hsa00900	Target_NonCentral	0.048	301.0
hsa00190	Target_Hypergeom	0.0	301.5
hsa04130	Target_NonCentral	0.001	301.5
hsa00770	Target_NonCentral	0.03	301.5
hsa00534	Target_NonCentral	0.014	301.5
hsa00770	Target_Hypergeom	0.001	301.5
hsa00534	Target_Hypergeom	0.002	301.5
hsa04130	Target_Hypergeom	0.0	301.5
hsa03008	Target_NonCentral	0.005	301.5
hsa00630	Target_Hypergeom	0.001	302.0
hsa03450	Target_Hypergeom	0.011	302.0
hsa03008	Target_Hypergeom	0.0	302.0
hsa00601	Target_Hypergeom	0.001	302.0
hsa00232	Target_Hypergeom	0.022	302.0
hsa03450	Target_NonCentral	0.023	302.0
hsa00232	Target_NonCentral	0.022	302.0
hsa00601	Target_NonCentral	0.007	302.0
hsa00630	Target_NonCentral	0.015	302.0
hsa00750	Target_NonCentral	0.018	302.5
hsa00750	Target_Hypergeom	0.026	302.5
hsa00360	Target_Hypergeom	0.002	303.0
hsa00360	Target_NonCentral	0.009	303.0
hsa00340	Target_Hypergeom	0.002	303.0
hsa00340	Target_NonCentral	0.025	303.0
hsa00650	Target_Hypergeom	0.002	303.5
hsa00650	Target_NonCentral	0.023	303.5
hsa00970	Target_Hypergeom	0.0	304.0
hsa00515	Target_Hypergeom	0.0	304.0
hsa00970	Target_NonCentral	0.0	304.0
hsa00515	Target_NonCentral	0.001	304.0
hsa00910	Target_Hypergeom	0.0	304.5
hsa04966	Target_Hypergeom	0.0	304.5
hsa00910	Target_NonCentral	0.002	304.5
hsa04966	Target_NonCentral	0.005	304.5
hsa00740	Target_NonCentral	0.009	305.0
hsa00740	Target_Hypergeom	0.004	305.0
hsa01210	Target_Hypergeom	0.003	305.5
hsa00440	Target_NonCentral	0.014	305.5
hsa01210	Target_NonCentral	0.012	305.5
hsa04744	Target_NonCentral	0.005	305.5
hsa00440	Target_Hypergeom	0.014	305.5
hsa03060	Target_Hypergeom	0.002	305.5
hsa04744	Target_Hypergeom	0.0	305.5
hsa03060	Target_NonCentral	0.015	305.5
hsa00730	Target_NonCentral	0.007	306.5
hsa00730	Target_Hypergeom	0.0	306.5
hsa00563	Target_NonCentral	0.0	307.0
hsa00531	Target_Hypergeom	0.0	307.0
hsa00563	Target_Hypergeom	0.0	307.0
hsa00531	Target_NonCentral	0.001	307.0
hsa03020	Target_NonCentral	0.0	307.5
hsa03020	Target_Hypergeom	0.0	307.5
hsa00290	Target_NonCentral	0.029	308.0
hsa00920	Target_NonCentral	0.0	308.0
hsa00290	Target_Hypergeom	0.002	308.0
hsa00920	Target_Hypergeom	0.0	308.0
hsa04122	Target_NonCentral	0.0	308.5
hsa04122	Target_Hypergeom	0.0	308.5
hsa00780	Target_Hypergeom	0.0	309.0
hsa00400	Target_NonCentral	0.001	309.0
hsa00430	Target_Hypergeom	0.0	309.0
hsa00400	Target_Hypergeom	0.0	309.0
hsa00430	Target_NonCentral	0.0	309.0
hsa00780	Target_NonCentral	0.006	309.0
hsa00785	Target_NonCentral	0.0	309.5
hsa00511	Target_Hypergeom	0.0	309.5
hsa00785	Target_Hypergeom	0.0	309.5
hsa00511	Target_NonCentral	0.0	309.5
