annotation_id	typeOfAnalysis	p_times	ranking
WP314	TFs_Hypergeom	0.01	355.5
WP534	TFs_Hypergeom	0.0	355.5
WP4860	TFs_Hypergeom	0.0	355.5
WP411	TFs_Hypergeom	0.0	355.5
WP106	TFs_Hypergeom	0.0	355.5
WP4204	TFs_Hypergeom	0.006	355.5
WP43	TFs_Hypergeom	0.0	355.5
WP4718	TFs_Hypergeom	0.034	355.5
WP5046	TFs_Hypergeom	0.015	355.5
WP4582	TFs_Hypergeom	0.0	355.5
WP4585	TFs_Hypergeom	0.036	355.5
WP2596	TFs_Hypergeom	0.0	355.5
WP1495	TFs_Hypergeom	0.0	355.5
WP3664	TFs_Hypergeom	0.025	355.5
WP5072	TFs_Hypergeom	0.021	355.5
WP4803	TFs_Hypergeom	0.006	355.5
WP1434	TFs_Hypergeom	0.014	355.5
WP3614	TFs_Hypergeom	0.022	355.5
WP4533	TFs_Hypergeom	0.022	355.5
WP4240	TFs_Hypergeom	0.0	355.5
WP707	TFs_Hypergeom	0.032	355.5
WP3302	TFs_Hypergeom	0.0	355.5
WP117	TFs_Hypergeom	0.0	355.5
WP3645	TFs_Hypergeom	0.0	355.5
WP4838	TFs_Hypergeom	0.011	355.5
WP2806	TFs_Hypergeom	0.0	355.5
WP3635	TFs_Hypergeom	0.0	355.5
WP5110	TFs_Hypergeom	0.0	355.5
WP5116	TFs_Hypergeom	0.005	355.5
WP2879	TFs_Hypergeom	0.009	355.5
WP4271	TFs_Hypergeom	0.0	355.5
WP2436	TFs_Hypergeom	0.0	355.5
WP384	TFs_Hypergeom	0.007	355.5
WP5120	TFs_Hypergeom	0.019	355.5
WP4560	TFs_Hypergeom	0.015	355.5
WP4655	TFs_Hypergeom	0.019	355.5
WP4873	TFs_Hypergeom	0.0	355.5
WP4868	TFs_Hypergeom	0.028	355.5
WP4304	TFs_Hypergeom	0.04	355.5
WP4950	TFs_Hypergeom	0.004	355.5
WP1471	TFs_Hypergeom	0.0	355.5
WP4719	TFs_Hypergeom	0.0	355.5
WP3287	TFs_Hypergeom	0.0	355.5
WP4298	TFs_Hypergeom	0.03	355.5
WP4790	TFs_Hypergeom	0.019	355.5
WP4724	TFs_Hypergeom	0.0	355.5
WP4483	TFs_Hypergeom	0.008	355.5
WP1531	TFs_Hypergeom	0.018	355.5
WP12	TFs_Hypergeom	0.0	355.5
WP2507	TFs_Hypergeom	0.0	355.5
WP4883	TFs_Hypergeom	0.0	355.5
WP4521	TFs_Hypergeom	0.0	355.5
WP4299	TFs_Hypergeom	0.0	355.5
WP2371	TFs_Hypergeom	0.0	355.5
WP2290	TFs_Hypergeom	0.0	355.5
WP4767	TFs_Hypergeom	0.018	355.5
WP3666	TFs_Hypergeom	0.0	355.5
WP206	TFs_Hypergeom	0.0	355.5
WP688	TFs_Hypergeom	0.0	355.5
WP404	TFs_Hypergeom	0.0	355.5
WP5044	TFs_Hypergeom	0.025	355.5
WP4785	TFs_Hypergeom	0.0	355.5
WP134	TFs_Hypergeom	0.0	355.5
WP696	TFs_Hypergeom	0.0	355.5
WP4197	TFs_Hypergeom	0.028	355.5
WP2876	TFs_Hypergeom	0.041	355.5
WP5064	TFs_Hypergeom	0.0	355.5
WP4872	TFs_Hypergeom	0.019	355.5
WP528	TFs_Hypergeom	0.0	355.5
WP3670	TFs_Hypergeom	0.016	355.5
WP2828	TFs_Hypergeom	0.027	355.5
WP58	TFs_Hypergeom	0.0	355.5
WP3585	TFs_Hypergeom	0.0	355.5
WP3408	TFs_Hypergeom	0.0	355.5
WP3655	TFs_Hypergeom	0.015	355.5
WP4507	TFs_Hypergeom	0.0	355.5
WP143	TFs_Hypergeom	0.0	355.5
WP4629	TFs_Hypergeom	0.0	355.5
WP4536	TFs_Hypergeom	0.0	355.5
WP4931	TFs_Hypergeom	0.0	355.5
WP4804	TFs_Hypergeom	0.0	355.5
WP3943	TFs_Hypergeom	0.0	355.5
WP678	TFs_Hypergeom	0.0	355.5
WP3668	TFs_Hypergeom	0.028	355.5
WP129	TFs_Hypergeom	0.0	355.5
WP2942	TFs_Hypergeom	0.0	355.5
WP5052	TFs_Hypergeom	0.009	355.5
WP4301	TFs_Hypergeom	0.0	355.5
WP4722	TFs_Hypergeom	0.0	355.5
WP2889	TFs_Hypergeom	0.0	355.5
WP2636	TFs_Hypergeom	0.005	355.5
WP268	TFs_Hypergeom	0.011	355.5
WP554	TFs_Hypergeom	0.0	355.5
WP3927	TFs_Hypergeom	0.03	355.5
WP3996	TFs_Hypergeom	0.006	355.5
WP2572	TFs_Hypergeom	0.006	355.5
WP524	TFs_Hypergeom	0.0	355.5
WP5103	TFs_Hypergeom	0.025	355.5
WP2361	TFs_Hypergeom	0.016	355.5
WP3967	TFs_Hypergeom	0.038	355.5
WP3850	TFs_Hypergeom	0.014	355.5
WP4584	TFs_Hypergeom	0.0	355.5
WP2456	TFs_Hypergeom	0.023	355.5
WP732	TFs_Hypergeom	0.03	355.5
WP4720	TFs_Hypergeom	0.022	355.5
WP247	TFs_Hypergeom	0.0	355.5
WP5114	TFs_Hypergeom	0.0	355.5
WP716	TFs_Hypergeom	0.017	355.5
WP4747	TFs_Hypergeom	0.018	355.5
WP4549	TFs_Hypergeom	0.005	355.5
WP24	TFs_Hypergeom	0.0	355.5
WP383	TFs_Hypergeom	0.0	355.5
WP4357	TFs_Hypergeom	0.028	355.5
WP1530	TFs_Hypergeom	0.032	355.5
WP4008	TFs_Hypergeom	0.019	355.5
WP2855	TFs_Hypergeom	0.048	355.5
WP516	TFs_Hypergeom	0.017	355.5
WP3958	TFs_Hypergeom	0.0	355.5
WP410	TFs_Hypergeom	0.036	355.5
WP4815	TFs_Hypergeom	0.0	355.5
WP4912	TFs_Hypergeom	0.028	355.5
WP51	TFs_Hypergeom	0.0	355.5
WP4961	TFs_Hypergeom	0.026	355.5
WP4925	TFs_Hypergeom	0.031	355.5
WP1995	TFs_Hypergeom	0.0	355.5
WP4153	TFs_Hypergeom	0.0	355.5
WP4853	TFs_Hypergeom	0.0	355.5
WP4156	TFs_Hypergeom	0.0	355.5
WP4284	TFs_Hypergeom	0.008	355.5
WP4856	TFs_Hypergeom	0.0	355.5
WP5076	TFs_Hypergeom	0.0	355.5
WP4571	TFs_Hypergeom	0.0	355.5
WP3934	TFs_Hypergeom	0.0	355.5
WP2536	TFs_Hypergeom	0.0	355.5
WP2267	TFs_Hypergeom	0.0	355.5
WP4524	TFs_Hypergeom	0.0	355.5
WP98	TFs_Hypergeom	0.032	355.5
WP2333	TFs_Hypergeom	0.0	355.5
WP4222	TFs_Hypergeom	0.005	355.5
WP4290	TFs_Hypergeom	0.0	355.5
WP4842	TFs_Hypergeom	0.037	355.5
WP4918	TFs_Hypergeom	0.0	355.5
WP4966	TFs_Hypergeom	0.0	355.5
WP4249	TFs_Hypergeom	0.006	355.5
WP1603	TFs_Hypergeom	0.0	355.5
WP2911	TFs_Hypergeom	0.0	355.5
WP3849	TFs_Hypergeom	0.007	355.5
WP167	TFs_Hypergeom	0.0	355.5
WP2646	TFs_Hypergeom	0.0	355.5
WP272	TFs_Hypergeom	0.0	355.5
WP2118	TFs_Hypergeom	0.033	355.5
WP438	TFs_Hypergeom	0.0	355.5
WP2513	TFs_Hypergeom	0.0	355.5
WP2643	TFs_Hypergeom	0.0	355.5
WP561	TFs_Hypergeom	0.0	355.5
WP422	TFs_Hypergeom	0.015	355.5
WP4136	TFs_Hypergeom	0.026	355.5
WP3845	TFs_Hypergeom	0.023	355.5
WP4566	TFs_Hypergeom	0.0	355.5
WP4480	TFs_Hypergeom	0.014	355.5
WP477	TFs_Hypergeom	0.0	355.5
WP3871	TFs_Hypergeom	0.0	355.5
WP4564	TFs_Hypergeom	0.028	355.5
WP2369	TFs_Hypergeom	0.005	355.5
WP497	TFs_Hypergeom	0.0	355.5
WP4300	TFs_Hypergeom	0.019	355.5
WP2846	TFs_Hypergeom	0.0	355.5
WP4922	TFs_Hypergeom	0.0	355.5
WP1539	TFs_Hypergeom	0.025	355.5
WP536	TFs_Hypergeom	0.0	355.5
WP2645	TFs_Hypergeom	0.0	355.5
WP3998	TFs_Hypergeom	0.018	355.5
WP3876	TFs_Hypergeom	0.021	355.5
WP2289	TFs_Hypergeom	0.009	355.5
WP4205	TFs_Hypergeom	0.024	355.5
WP47	TFs_Hypergeom	0.009	355.5
WP1422	TFs_Hypergeom	0.0	355.5
WP5111	TFs_Hypergeom	0.0	355.5
WP3634	TFs_Hypergeom	0.0	355.5
WP3656	TFs_Hypergeom	0.007	355.5
WP3930	TFs_Hypergeom	0.005	355.5
WP496	TFs_Hypergeom	0.0	355.5
WP3298	TFs_Hypergeom	0.028	355.5
WP262	TFs_Hypergeom	0.026	355.5
WP2509	TFs_Hypergeom	0.0	355.5
WP2029	TFs_Hypergeom	0.042	355.5
WP2870	TFs_Hypergeom	0.012	355.5
WP4018	TFs_Hypergeom	0.026	355.5
WP3413	TFs_Hypergeom	0.011	355.5
WP107	TFs_Hypergeom	0.0	355.5
WP4875	TFs_Hypergeom	0.0	355.5
WP4190	TFs_Hypergeom	0.0	355.5
WP136	TFs_Hypergeom	0.0	355.5
WP2848	TFs_Hypergeom	0.0	355.5
WP2113	TFs_Hypergeom	0.023	355.5
WP2533	TFs_Hypergeom	0.0	355.5
WP4496	TFs_Hypergeom	0.024	355.5
WP3612	TFs_Hypergeom	0.024	355.5
WP4224	TFs_Hypergeom	0.0	355.5
WP1438	TFs_Hypergeom	0.0	355.5
WP3941	TFs_Hypergeom	0.007	355.5
WP4786	TFs_Hypergeom	0.011	355.5
WP2249	TFs_Hypergeom	0.025	355.5
WP531	TFs_Hypergeom	0.0	355.5
WP3672	TFs_Hypergeom	0.018	355.5
WP3877	TFs_Hypergeom	0.017	355.5
WP690	TFs_Hypergeom	0.0	355.5
WP186	TFs_Hypergeom	0.0	355.5
WP4688	TFs_Hypergeom	0.0	355.5
WP5090	TFs_Hypergeom	0.0	355.5
WP1601	TFs_Hypergeom	0.008	355.5
WP5031	TFs_Hypergeom	0.0	355.5
WP4705	TFs_Hypergeom	0.005	355.5
WP3969	TFs_Hypergeom	0.01	355.5
WP4259	TFs_Hypergeom	0.0	355.5
WP2453	TFs_Hypergeom	0.0	355.5
WP704	TFs_Hypergeom	0.0	355.5
WP4928	TFs_Hypergeom	0.033	355.5
WP697	TFs_Hypergeom	0.0	355.5
WP3595	TFs_Hypergeom	0.0	355.5
WP4174	TFs_Hypergeom	0.0	355.5
WP3580	TFs_Hypergeom	0.0	355.5
WP4150	TFs_Hypergeom	0.0	355.5
WP2815	TFs_Hypergeom	0.03	355.5
WP3301	TFs_Hypergeom	0.015	355.5
WP3933	TFs_Hypergeom	0.0	355.5
WP2272	TFs_Hypergeom	0.0	355.5
WP2805	TFs_Hypergeom	0.0	355.5
WP4297	TFs_Hypergeom	0.0	355.5
WP4317	TFs_Hypergeom	0.0	355.5
WP4478	TFs_Hypergeom	0.007	355.5
WP3640	TFs_Hypergeom	0.02	355.5
WP4142	TFs_Hypergeom	0.0	355.5
WP2813	TFs_Hypergeom	0.018	355.5
WP4292	TFs_Hypergeom	0.0	355.5
WP2597	TFs_Hypergeom	0.0	355.5
WP4518	TFs_Hypergeom	0.0	355.5
WP2864	TFs_Hypergeom	0.026	355.5
WP1604	TFs_Hypergeom	0.0	355.5
WP3657	TFs_Hypergeom	0.023	355.5
WP5113	TFs_Hypergeom	0.033	355.5
WP4742	TFs_Hypergeom	0.0	355.5
WP4963	TFs_Hypergeom	0.012	355.5
WP4905	TFs_Hypergeom	0.0	355.5
WP3407	TFs_Hypergeom	0.0	355.5
WP4946	TFs_Hypergeom	0.0	355.5
WP4760	TFs_Hypergeom	0.0	355.5
WP545	TFs_Hypergeom	0.0	355.5
WP4725	TFs_Hypergeom	0.0	355.5
WP4900	TFs_Hypergeom	0.0	355.5
WP698	TFs_Hypergeom	0.0	355.5
WP3863	TFs_Hypergeom	0.03	355.5
WP3596	TFs_Hypergeom	0.0	355.5
WP4962	TFs_Hypergeom	0.0	355.5
WP5038	TFs_Hypergeom	0.024	355.5
WP3644	TFs_Hypergeom	0.0	355.5
WP530	TFs_Hypergeom	0.0	355.5
WP4553	TFs_Hypergeom	0.004	355.5
WP1433	TFs_Hypergeom	0.01	355.5
WP5118	TFs_Hypergeom	0.0	355.5
WP3	TFs_Hypergeom	0.028	355.5
WP1946	TFs_Hypergeom	0.0	355.5
WP4823	TFs_Hypergeom	0.02	355.5
WP453	TFs_Hypergeom	0.0	355.5
WP5089	TFs_Hypergeom	0.0	355.5
WP288	TFs_Hypergeom	0.007	355.5
WP3593	TFs_Hypergeom	0.01	355.5
WP3844	TFs_Hypergeom	0.015	355.5
WP3982	TFs_Hypergeom	0.008	355.5
WP4519	TFs_Hypergeom	0.0	355.5
WP1533	TFs_Hypergeom	0.026	355.5
WP3297	TFs_Hypergeom	0.006	355.5
WP5095	TFs_Hypergeom	0.007	355.5
WP3879	TFs_Hypergeom	0.0	355.5
WP500	TFs_Hypergeom	0.0	355.5
WP4506	TFs_Hypergeom	0.0	355.5
WP313	TFs_Hypergeom	0.027	355.5
WP5121	TFs_Hypergeom	0.01	355.5
WP3414	TFs_Hypergeom	0.028	355.5
WP4535	TFs_Hypergeom	0.018	355.5
WP1981	TFs_Hypergeom	0.0	355.5
WP306	TFs_Hypergeom	0.003	355.5
WP4225	TFs_Hypergeom	0.0	355.5
WP699	TFs_Hypergeom	0.0	355.5
WP4942	TFs_Hypergeom	0.009	355.5
WP2485	TFs_Hypergeom	0.0	355.5
WP311	TFs_Hypergeom	0.0	355.5
WP4194	TFs_Hypergeom	0.0	355.5
WP4565	TFs_Hypergeom	0.028	355.5
WP4504	TFs_Hypergeom	0.0	355.5
WP26	TFs_Hypergeom	0.0	355.5
WP4830	TFs_Hypergeom	0.011	355.5
WP111	TFs_Hypergeom	0.0	355.5
WP4864	TFs_Hypergeom	0.0	355.5
WP5061	TFs_Hypergeom	0.0	355.5
WP5065	TFs_Hypergeom	0.0	355.5
WP1559	TFs_Hypergeom	0.01	355.5
WP4861	TFs_Hypergeom	0.018	355.5
WP3940	TFs_Hypergeom	0.0	355.5
WP4484	TFs_Hypergeom	0.0	355.5
WP4286	TFs_Hypergeom	0.023	355.5
WP4818	TFs_Hypergeom	0.0	355.5
WP2516	TFs_Hypergeom	0.031	355.5
WP4397	TFs_Hypergeom	0.005	355.5
WP2447	TFs_Hypergeom	0.008	355.5
WP4312	TFs_Hypergeom	0.027	355.5
WP3853	TFs_Hypergeom	0.01	355.5
WP185	TFs_Hypergeom	0.0	355.5
WP4534	TFs_Hypergeom	0.022	355.5
WP3633	TFs_Hypergeom	0.0	355.5
WP4577	TFs_Hypergeom	0.0	355.5
WP2011	TFs_Hypergeom	0.038	355.5
WP455	TFs_Hypergeom	0.0	355.5
WP550	TFs_Hypergeom	0.0	355.5
WP1425	TFs_Hypergeom	0.027	355.5
WP22	TFs_Hypergeom	0.027	355.5
WP15	TFs_Hypergeom	0.026	355.5
WP2884	TFs_Hypergeom	0.033	355.5
WP2795	TFs_Hypergeom	0.018	355.5
WP1941	TFs_Hypergeom	0.0	355.5
WP197	TFs_Hypergeom	0.0	355.5
WP4220	TFs_Hypergeom	0.0	355.5
WP357	TFs_Hypergeom	0.0	355.5
WP4814	TFs_Hypergeom	0.037	355.5
WP5112	TFs_Hypergeom	0.0	355.5
WP229	TFs_Hypergeom	0.0	355.5
WP2059	TFs_Hypergeom	0.006	355.5
WP4751	TFs_Hypergeom	0.0	355.5
WP466	TFs_Hypergeom	0.0	355.5
WP4269	TFs_Hypergeom	0.026	355.5
WP5104	TFs_Hypergeom	0.0	355.5
WP3676	TFs_Hypergeom	0.005	355.5
WP4186	TFs_Hypergeom	0.006	355.5
WP1992	TFs_Hypergeom	0.013	355.5
WP5074	TFs_Hypergeom	0.02	355.5
WP4806	TFs_Hypergeom	0.016	355.5
WP3963	TFs_Hypergeom	0.0	355.5
WP3601	TFs_Hypergeom	0.0	355.5
WP2197	TFs_Hypergeom	0.0	355.5
WP3893	TFs_Hypergeom	0.035	355.5
WP2816	TFs_Hypergeom	0.0	355.5
WP691	TFs_Hypergeom	0.0	355.5
WP3959	TFs_Hypergeom	0.034	355.5
WP2035	TFs_Hypergeom	0.011	355.5
WP1403	TFs_Hypergeom	0.029	355.5
WP733	TFs_Hypergeom	0.003	355.5
WP244	TFs_Hypergeom	0.0	355.5
WP2007	TFs_Hypergeom	0.0	355.5
WP4656	TFs_Hypergeom	0.011	355.5
WP4874	TFs_Hypergeom	0.029	355.5
WP4661	TFs_Hypergeom	0.0	355.5
WP3624	TFs_Hypergeom	0.02	355.5
WP3944	TFs_Hypergeom	0.009	355.5
WP78	TFs_Hypergeom	0.0	355.5
WP4479	TFs_Hypergeom	0.014	355.5
WP2363	TFs_Hypergeom	0.017	355.5
WP4494	TFs_Hypergeom	0.0	355.5
WP35	TFs_Hypergeom	0.0	355.5
WP2865	TFs_Hypergeom	0.007	355.5
WP3300	TFs_Hypergeom	0.003	355.5
WP4707	TFs_Hypergeom	0.016	355.5
WP692	TFs_Hypergeom	0.0	355.5
WP4923	TFs_Hypergeom	0.0	355.5
WP558	TFs_Hypergeom	0.0	355.5
WP4210	TFs_Hypergeom	0.0	355.5
WP3971	TFs_Hypergeom	0.029	355.5
WP4233	TFs_Hypergeom	0.0	355.5
WP4523	TFs_Hypergeom	0.0	355.5
WP4583	TFs_Hypergeom	0.0	355.5
WP3926	TFs_Hypergeom	0.024	355.5
WP2253	TFs_Hypergeom	0.0	355.5
WP5063	TFs_Hypergeom	0.018	355.5
WP4784	TFs_Hypergeom	0.0	355.5
WP3937	TFs_Hypergeom	0.0	355.5
WP183	TFs_Hypergeom	0.0	355.5
WP4313	TFs_Hypergeom	0.008	355.5
WP3947	TFs_Hypergeom	0.009	355.5
WP4337	TFs_Hypergeom	0.024	355.5
WP4228	TFs_Hypergeom	0.0	355.5
WP3679	TFs_Hypergeom	0.0	355.5
WP4969	TFs_Hypergeom	0.016	355.5
WP4241	TFs_Hypergeom	0.024	355.5
WP5037	TFs_Hypergeom	0.0	355.5
WP3859	TFs_Hypergeom	0.029	355.5
WP408	TFs_Hypergeom	0.032	355.5
WP4148	TFs_Hypergeom	0.0	355.5
WP1742	TFs_Hypergeom	0.033	355.5
WP4726	TFs_Hypergeom	0.0	355.5
WP4792	TFs_Hypergeom	0.0	355.5
WP4522	TFs_Hypergeom	0.0	355.5
WP4352	TFs_Hypergeom	0.006	355.5
WP5101	TFs_Hypergeom	0.01	355.5
WP4462	TFs_Hypergeom	0.0	355.5
WP4876	TFs_Hypergeom	0.014	355.5
WP4884	TFs_Hypergeom	0.0	355.5
WP5092	TFs_Hypergeom	0.022	355.5
WP4236	TFs_Hypergeom	0.0	355.5
WP694	TFs_Hypergeom	0.0	355.5
WP3891	TFs_Hypergeom	0.0	355.5
WP3529	TFs_Hypergeom	0.0	355.5
WP4399	TFs_Hypergeom	0.008	355.5
WP100	TFs_Hypergeom	0.0	355.5
WP619	TFs_Hypergeom	0.041	355.5
WP3680	TFs_Hypergeom	0.031	355.5
WP4829	TFs_Hypergeom	0.018	355.5
WP1528	TFs_Hypergeom	0.029	355.5
WP2338	TFs_Hypergeom	0.0	355.5
WP4586	TFs_Hypergeom	0.0	355.5
WP4846	TFs_Hypergeom	0.0	355.5
WP3875	TFs_Hypergeom	0.0	355.5
WP5050	TFs_Hypergeom	0.008	355.5
WP4191	TFs_Hypergeom	0.008	355.5
WP2491	TFs_Hypergeom	0.0	355.5
WP2359	TFs_Hypergeom	0.0	355.5
WP581	TFs_Hypergeom	0.027	355.5
WP3890	TFs_Hypergeom	0.007	355.5
WP4904	TFs_Hypergeom	0.0	355.5
WP5108	TFs_Hypergeom	0.0	355.5
WP661	TFs_Hypergeom	0.0	355.5
WP4147	TFs_Hypergeom	0.026	355.5
WP334	TFs_Hypergeom	0.0	355.5
WP4545	TFs_Hypergeom	0.02	355.5
WP4921	TFs_Hypergeom	0.0	355.5
WP4157	TFs_Hypergeom	0.0	355.5
WP3627	TFs_Hypergeom	0.0	355.5
WP4561	TFs_Hypergeom	0.019	355.5
WP405	TFs_Hypergeom	0.01	355.5
WP3938	TFs_Hypergeom	0.01	355.5
WP4189	TFs_Hypergeom	0.0	355.5
WP2826	TFs_Hypergeom	0.0	355.5
WP5124	TFs_Hypergeom	0.006	355.5
WP1602	TFs_Hypergeom	0.0	355.5
WP4539	TFs_Hypergeom	0.0	355.5
WP4940	TFs_Hypergeom	0.0	355.5
WP623	TFs_Hypergeom	0.0	355.5
WP241	TFs_Hypergeom	0.0	355.5
WP5049	TFs_Hypergeom	0.008	355.5
WP4558	TFs_Hypergeom	0.023	355.5
WP3865	TFs_Hypergeom	0.019	355.5
WP4022	TFs_Hypergeom	0.0	355.5
WP3869	TFs_Hypergeom	0.008	355.5
WP3851	TFs_Hypergeom	0.012	355.5
WP5027	TFs_Hypergeom	0.0	355.5
WP1544	TFs_Hypergeom	0.017	355.5
WP521	TFs_Hypergeom	0.0	355.5
WP4589	TFs_Hypergeom	0.0	355.5
WP4206	TFs_Hypergeom	0.023	355.5
WP4863	TFs_Hypergeom	0.0	355.5
WP4919	TFs_Hypergeom	0.026	355.5
WP35	Target_Hypergeom	0.101	357.0
WP5039	Target_NonCentral	0.098	358.5
WP408	Target_NonCentral	0.027	359.5
WP4141	Target_Hypergeom	0.171	364.75
WP4286	Target_Hypergeom	0.063	365.5
WP4949	Target_NonCentral	0.006	366.0
WP4906	Target_NonCentral	0.004	369.5
WP4286	Target_NonCentral	0.009	370.0
WP34	Target_NonCentral	0.016	375.0
WP1982	Target_NonCentral	0.06	375.5
WP2406	Target_Hypergeom	0.088	376.75
WP4790	Target_NonCentral	0.004	377.0
WP4871	Target_Hypergeom	0.124	377.0
WP1982	Target_Hypergeom	0.124	377.5
WP4331	Target_Hypergeom	0.193	378.0
WP2363	Target_Hypergeom	0.192	378.0
WP4906	Target_Hypergeom	0.063	378.25
WP4331	Target_NonCentral	0.032	378.5
WP4928	Target_NonCentral	0.002	379.25
WP5121	Target_Hypergeom	0.196	379.25
WP2815	Target_NonCentral	0.012	379.75
WP2870	Target_NonCentral	0.025	381.5
WP4008	Target_Hypergeom	0.151	382.0
WP2363	Target_NonCentral	0.009	382.0
WP4249	Target_Hypergeom	0.115	382.25
WP1539	Target_Hypergeom	0.203	382.75
WP1591	Target_Hypergeom	0.107	382.75
WP2806	Target_NonCentral	0.063	383.0
WP3850	Target_Hypergeom	0.129	383.0
WP4871	Target_NonCentral	0.02	383.5
WP4141	Target_NonCentral	0.027	384.5
WP98	Target_Hypergeom	0.152	387.0
WP98	Target_NonCentral	0.028	387.75
WP1591	Target_NonCentral	0.014	387.75
WP712	Target_Hypergeom	0.232	388.5
WP3850	Target_NonCentral	0.019	389.25
WP2038	Target_NonCentral	0.029	390.0
WP5122	Target_NonCentral	0.007	390.25
WP5122	Target_Hypergeom	0.206	390.25
WP1539	Target_NonCentral	0.038	391.0
WP4300	Target_Hypergeom	0.17	391.0
WP4008	Target_NonCentral	0.03	391.5
WP4874	Target_Hypergeom	0.102	391.75
WP2806	Target_Hypergeom	0.099	391.75
WP3872	Target_Hypergeom	0.222	392.5
WP5121	Target_NonCentral	0.005	392.5
WP4874	Target_NonCentral	0.023	392.75
WP4481	Target_Hypergeom	0.204	393.0
WP4823	Target_Hypergeom	0.173	393.0
WP2038	Target_Hypergeom	0.089	393.75
WP4300	Target_NonCentral	0.016	395.0
WP5088	Target_Hypergeom	0.228	395.0
WP195	Target_NonCentral	0.056	395.25
WP195	Target_Hypergeom	0.112	395.25
WP4823	Target_NonCentral	0.048	395.5
WP400	Target_NonCentral	0.002	395.5
WP712	Target_NonCentral	0.003	395.5
WP400	Target_Hypergeom	0.095	395.5
WP702	Target_NonCentral	0.068	395.75
WP3872	Target_NonCentral	0.025	397.0
WP4249	Target_NonCentral	0.014	397.0
WP4925	Target_Hypergeom	0.216	397.0
WP3612	Target_Hypergeom	0.152	397.0
WP4877	Target_Hypergeom	0.133	397.0
WP5113	Target_Hypergeom	0.193	397.25
WP299	Target_Hypergeom	0.228	397.75
WP4481	Target_NonCentral	0.055	398.25
WP3599	Target_Hypergeom	0.184	398.25
WP3657	Target_Hypergeom	0.17	398.5
WP5092	Target_Hypergeom	0.177	398.5
WP5072	Target_NonCentral	0.034	398.5
WP1541	Target_NonCentral	0.045	399.75
WP5072	Target_Hypergeom	0.095	399.75
WP3612	Target_NonCentral	0.026	400.0
WP3969	Target_Hypergeom	0.201	400.0
WP3942	Target_Hypergeom	0.123	400.0
WP3942	Target_NonCentral	0.085	400.75
WP4877	Target_NonCentral	0.014	400.75
WP4925	Target_NonCentral	0.026	401.75
WP4561	Target_Hypergeom	0.12	401.75
WP2272	Target_NonCentral	0.05	401.75
WP364	Target_Hypergeom	0.163	402.0
WP4483	Target_Hypergeom	0.19	402.75
WP2249	Target_Hypergeom	0.066	402.75
WP5092	Target_NonCentral	0.044	403.0
WP4482	Target_Hypergeom	0.176	403.5
WP5088	Target_NonCentral	0.071	403.5
WP1541	Target_Hypergeom	0.09	403.75
WP5044	Target_Hypergeom	0.169	404.0
WP4016	Target_Hypergeom	0.135	404.0
WP3657	Target_NonCentral	0.029	404.0
WP585	Target_NonCentral	0.051	404.0
WP3599	Target_NonCentral	0.037	404.0
WP4312	Target_Hypergeom	0.129	404.0
WP4312	Target_NonCentral	0.028	404.25
WP3969	Target_NonCentral	0.013	404.5
WP5113	Target_NonCentral	0.084	404.75
WP3672	Target_Hypergeom	0.241	404.75
WP2272	Target_Hypergeom	0.096	405.0
WP364	Target_NonCentral	0.074	405.0
WP702	Target_Hypergeom	0.056	405.0
WP2036	Target_Hypergeom	0.211	405.0
WP2249	Target_NonCentral	0.0	405.5
WP299	Target_NonCentral	0.075	405.5
WP5044	Target_NonCentral	0.011	406.0
WP4482	Target_NonCentral	0.022	406.0
WP3672	Target_NonCentral	0.0	406.0
WP4483	Target_NonCentral	0.003	406.0
WP4016	Target_NonCentral	0.076	406.0
WP2036	Target_NonCentral	0.049	406.0
WP3972	Target_Hypergeom	0.138	406.0
WP585	Target_Hypergeom	0.077	406.0
WP3527	Target_NonCentral	0.037	406.0
WP4560	Target_Hypergeom	0.097	406.5
WP4561	Target_NonCentral	0.007	406.5
WP4496	Target_Hypergeom	0.204	407.0
WP5102	Target_Hypergeom	0.084	407.0
WP4496	Target_NonCentral	0.069	407.25
WP4204	Target_Hypergeom	0.1	407.25
WP3959	Target_Hypergeom	0.155	407.25
WP2643	Target_Hypergeom	0.092	407.25
WP3527	Target_Hypergeom	0.053	407.5
WP5102	Target_NonCentral	0.045	407.5
WP2875	Target_NonCentral	0.053	408.0
WP3972	Target_NonCentral	0.035	408.0
WP3893	Target_Hypergeom	0.191	408.0
WP3959	Target_NonCentral	0.063	408.0
WP2643	Target_NonCentral	0.008	408.0
WP2447	Target_Hypergeom	0.158	408.0
WP2875	Target_Hypergeom	0.097	408.0
WP4946	Target_NonCentral	0.05	408.25
WP2447	Target_NonCentral	0.019	408.25
WP4204	Target_NonCentral	0.043	408.5
WP4357	Target_Hypergeom	0.081	409.0
WP4969	Target_Hypergeom	0.16	409.0
WP3892	Target_Hypergeom	0.152	410.0
WP4329	Target_Hypergeom	0.132	410.5
WP3299	Target_Hypergeom	0.069	410.75
WP4767	Target_NonCentral	0.005	411.25
WP1528	Target_Hypergeom	0.141	411.25
WP4329	Target_NonCentral	0.077	411.5
WP4969	Target_NonCentral	0.051	411.5
WP4756	Target_NonCentral	0.032	411.5
WP4767	Target_Hypergeom	0.052	411.5
WP4357	Target_NonCentral	0.021	411.5
WP530	Target_Hypergeom	0.243	411.5
WP3893	Target_NonCentral	0.081	411.75
